0, -1337 
1, -1286 
2, -1174 
3, -1086 
4, -1093 
5, -1200 
6, -1333 
7, -1430 
8, -1462 
9, -1434 
10, -1314 
11, -1111 
12, -922 
13, -817 
14, -848 
15, -1002 
16, -1222 
17, -1453 
18, -1593 
19, -1608 
20, -1531 
21, -1348 
22, -1063 
23, -686 
24, -228 
25, 256 
26, 744 
27, 1241 
28, 1654 
29, 1910 
30, 2007 
31, 1934 
32, 1727 
33, 1494 
34, 1336 
35, 1344 
36, 1459 
37, 1626 
38, 1795 
39, 1850 
40, 1729 
41, 1460 
42, 1136 
43, 858 
44, 727 
45, 842 
46, 1208 
47, 1741 
48, 2281 
49, 2697 
50, 2906 
51, 2879 
52, 2623 
53, 2181 
54, 1650 
55, 1121 
56, 660 
57, 291 
58, 40 
59, -130 
60, -243 
61, -299 
62, -333 
63, -381 
64, -510 
65, -693 
66, -919 
67, -1172 
68, -1398 
69, -1563 
70, -1630 
71, -1597 
72, -1460 
73, -1278 
74, -1129 
75, -1066 
76, -1114 
77, -1259 
78, -1447 
79, -1651 
80, -1831 
81, -1932 
82, -1937 
83, -1872 
84, -1754 
85, -1609 
86, -1480 
87, -1371 
88, -1303 
89, -1263 
90, -1238 
91, -1243 
92, -1213 
93, -1118 
94, -947 
95, -694 
96, -374 
97, -24 
98, 349 
99, 688 
100, 944 
101, 1100 
102, 1165 
103, 1150 
104, 1098 
105, 1044 
106, 1009 
107, 984 
108, 972 
109, 972 
110, 969 
111, 951 
112, 932 
113, 930 
114, 949 
115, 986 
116, 1059 
117, 1147 
118, 1235 
119, 1304 
120, 1347 
121, 1369 
122, 1345 
123, 1277 
124, 1176 
125, 1030 
126, 844 
127, 625 
128, 382 
129, 123 
130, -134 
131, -363 
132, -564 
133, -732 
134, -865 
135, -954 
136, -1017 
137, -1065 
138, -1072 
139, -1084 
140, -1078 
141, -1069 
142, -1079 
143, -1094 
144, -1125 
145, -1171 
146, -1216 
147, -1246 
148, -1263 
149, -1271 
150, -1262 
151, -1247 
152, -1237 
153, -1210 
154, -1189 
155, -1172 
156, -1154 
157, -1114 
158, -1013 
159, -890 
160, -755 
161, -579 
162, -330 
163, 20 
164, 446 
165, 853 
166, 1146 
167, 1279 
168, 1282 
169, 1263 
170, 1318 
171, 1466 
172, 1708 
173, 1968 
174, 2147 
175, 2204 
176, 2134 
177, 1961 
178, 1723 
179, 1507 
180, 1384 
181, 1355 
182, 1400 
183, 1454 
184, 1486 
185, 1536 
186, 1547 
187, 1504 
188, 1420 
189, 1300 
190, 1158 
191, 996 
192, 850 
193, 722 
194, 597 
195, 444 
196, 233 
197, -28 
198, -302 
199, -570 
200, -822 
201, -1038 
202, -1211 
203, -1315 
204, -1386 
205, -1479 
206, -1582 
207, -1660 
208, -1688 
209, -1672 
210, -1623 
211, -1550 
212, -1485 
