# FRUITS
<FRUIT>  RASPBERRIES FROZEN SWEETENED,1,CUP,255,65,0,2,0,0 ,250,,,,,,,,,,,
<FRUIT>  RASPBERRIES RAW,1,CUP,60,14,1,1,0,0 ,123,,,,,,,,,,,
<FRUIT>  TOMATOES RED,1,CUP,26.8,5.8,0.3,1.3,0.0,0.0,149,10.0,25,32,4,2,4,1,6,6,0,4,15,1,2,0,10,2
<FRUIT> PLANTAINS COOKED,1,CUP,180,48,0,1,0,0.1 ,154,,,,,,,,,,,
<FRUIT> PLANTAINS RAW,1,PLANTN,220,57,1,2,0,0.3 ,179,,,,,,,,,,,
<FRUIT> PRUNES DRIED COOKED ,1,CUP,225,60,0,2,0,0 ,212,,,,,,,,,,,
<FRUIT> PRUNES DRIED,5,LARGE,115,31,0,1,0,0 ,49,,,,,,,,,,,
<FRUIT> RAISINS ,1,CUP,435,115,1,5,0,0.2 ,145,,,,,,,,,,,
<FRUIT> RAISINS ,1,PACKET,40,11,0,0,0,0 ,14,,,,,,,,,,,
# FRUITS
<FRUIT> GRAPEFRUIT CANNED SYRUP PACK,1,CUP,150,39,0,1,0,0 ,254,,,,,,,,,,,
<FRUIT> GRAPEFRUIT RAW PINK,0.5,FRUT,40,10,0,1,0,0 ,120,,,,,,,,,,,
<FRUIT> GRAPEFRUIT RAW WHITE,0.5,FRUT,40,10,0,1,0,0 ,120,,,,,,,,,,,
<FRUIT> STRAWBERRIES RAW,1,CUP,45,10,1,1,0,0 ,149,,,,,,,,,,,
<FRUIT> NECTARINES RAW,1,ITM,65,16,1,1,0,0.1 ,136,,,,,,,,,,,
<FRUIT> TANGERINES CANNED,1,CUP,155,41,0,1,0,0 ,252,,,,,,,,,,,
<FRUIT> TANGERINES RAW,1,ITM,35,9,0,1,0,0 ,84,,,,,,,,,,,
<FRUIT> WATERMELON RAW DICED,1,CUP,50,11,1,1,0,0.1 ,160,,,,,,,,,,,
<FRUIT> MELON HONEYDEW,0.1,MEL,45,12,0,1,0,0 ,129,,,,,,,,,,,
<FRUIT> PEPPER BLACK,1,TSP,5,1,0,0,0,0 ,2.1,,,,,,,,,,,
