0, -173 
1, -54 
2, 71 
3, 197 
4, 330 
5, 463 
6, 603 
7, 751 
8, 891 
9, 1007 
10, 1109 
11, 1206 
12, 1294 
13, 1387 
14, 1481 
15, 1576 
16, 1716 
17, 1841 
18, 1923 
19, 1981 
20, 1997 
21, 1986 
22, 1925 
23, 1848 
24, 1769 
25, 1693 
26, 1607 
27, 1508 
28, 1400 
29, 1265 
30, 1087 
31, 877 
32, 676 
33, 486 
34, 291 
35, 98 
36, -48 
37, -174 
38, -300 
39, -436 
40, -593 
41, -762 
42, -923 
43, -1075 
44, -1229 
45, -1359 
46, -1448 
47, -1508 
48, -1557 
49, -1584 
50, -1614 
51, -1639 
52, -1638 
53, -1650 
54, -1640 
55, -1596 
56, -1524 
57, -1454 
58, -1379 
59, -1288 
60, -1223 
61, -1185 
62, -1172 
63, -1170 
64, -1162 
65, -1143 
66, -1116 
67, -1084 
68, -1051 
69, -1023 
70, -1004 
71, -1013 
72, -1028 
73, -1046 
74, -1083 
75, -1102 
76, -1099 
77, -1085 
78, -1072 
79, -1075 
80, -1096 
81, -1132 
82, -1171 
83, -1238 
84, -1293 
85, -1328 
86, -1347 
87, -1336 
88, -1316 
89, -1284 
90, -1228 
91, -1167 
92, -1107 
93, -1029 
94, -962 
95, -895 
96, -801 
97, -708 
98, -605 
99, -502 
100, -392 
101, -274 
102, -173 
103, -81 
104, 24 
105, 136 
106, 279 
107, 479 
108, 728 
109, 990 
110, 1228 
111, 1435 
112, 1582 
113, 1661 
114, 1703 
115, 1754 
116, 1826 
117, 1926 
118, 2032 
119, 2129 
120, 2198 
121, 2190 
122, 2104 
123, 1966 
124, 1837 
125, 1759 
126, 1713 
127, 1697 
128, 1705 
129, 1706 
130, 1667 
131, 1571 
132, 1373 
133, 1131 
134, 913 
135, 742 
136, 599 
137, 514 
138, 458 
139, 352 
140, 214 
141, 42 
142, -178 
143, -387 
144, -560 
145, -681 
146, -709 
147, -659 
148, -613 
149, -634 
150, -678 
151, -769 
152, -903 
153, -1038 
154, -1157 
155, -1242 
156, -1267 
157, -1252 
158, -1242 
159, -1242 
160, -1264 
161, -1325 
162, -1406 
163, -1465 
164, -1502 
165, -1520 
166, -1499 
167, -1439 
168, -1364 
169, -1299 
170, -1278 
171, -1297 
172, -1316 
173, -1330 
174, -1323 
175, -1302 
176, -1265 
177, -1206 
178, -1129 
179, -1036 
180, -956 
181, -863 
182, -764 
183, -665 
184, -535 
185, -376 
186, -213 
187, -48 
188, 114 
189, 281 
190, 453 
191, 590 
192, 707 
193, 793 
194, 878 
195, 988 
196, 1095 
197, 1195 
198, 1309 
199, 1424 
200, 1513 
201, 1586 
202, 1620 
203, 1645 
204, 1654 
205, 1649 
206, 1637 
207, 1621 
208, 1606 
209, 1562 
210, 1492 
211, 1381 
212, 1254 
213, 1106 
214, 936 
215, 780 
216, 647 
217, 528 
218, 423 
219, 312 
220, 184 
221, 57 
222, -81 
223, -207 
224, -309 
225, -400 
226, -485 
227, -555 
228, -619 
229, -705 
230, -805 
231, -921 
232, -1022 
233, -1091 
234, -1146 
235, -1158 
236, -1145 
237, -1124 
238, -1101 
239, -1098 
240, -1103 
241, -1092 
242, -1095 
243, -1098 
244, -1065 
245, -1024 
246, -966 
247, -917 
248, -904 
249, -890 
250, -894 
251, -918 
252, -932 
253, -929 
254, -900 
255, -848 
256, -770 
257, -679 
258, -574 
259, -478 
260, -380 
261, -273 
262, -178 
263, -71 
264, 55 
265, 199 
266, 358 
267, 534 
268, 685 
269, 811 
270, 926 
271, 1016 
272, 1109 
273, 1213 
274, 1343 
275, 1514 
276, 1671 
277, 1815 
278, 1936 
279, 2020 
280, 2053 
281, 2043 
282, 2032 
283, 2019 
284, 2006 
285, 1976 
286, 1928 
287, 1851 
288, 1743 
289, 1599 
290, 1419 
291, 1225 
292, 1013 
293, 812 
294, 634 
295, 465 
296, 297 
297, 141 
298, -17 
299, -185 
300, -374 
301, -569 
302, -759 
303, -946 
304, -1098 
305, -1215 
306, -1327 
307, -1418 
308, -1503 
309, -1587 
310, -1665 
311, -1723 
312, -1749 
313, -1751 
314, -1723 
315, -1675 
316, -1619 
317, -1551 
318, -1484 
319, -1438 
320, -1395 
321, -1357 
322, -1312 
323, -1254 
324, -1221 
325, -1190 
326, -1150 
327, -1113 
328, -1098 
329, -1095 
330, -1102 
331, -1107 
332, -1108 
333, -1102 
334, -1096 
335, -1093 
336, -1102 
337, -1113 
338, -1123 
339, -1157 
340, -1186 
341, -1229 
342, -1261 
343, -1280 
344, -1313 
345, -1329 
346, -1341 
347, -1357 
348, -1369 
349, -1354 
350, -1323 
351, -1279 
352, -1225 
353, -1148 
354, -1067 
355, -971 
356, -874 
357, -791 
358, -700 
359, -608 
360, -495 
361, -379 
362, -276 
363, -162 
364, -28 
365, 100 
366, 238 
367, 407 
368, 630 
369, 876 
370, 1117 
371, 1347 
372, 1531 
373, 1663 
374, 1744 
375, 1795 
376, 1867 
377, 1968 
378, 2066 
379, 2147 
380, 2211 
381, 2254 
382, 2221 
383, 2101 
384, 1958 
385, 1868 
386, 1824 
387, 1811 
388, 1801 
389, 1767 
390, 1738 
391, 1668 
392, 1499 
393, 1256 
394, 1035 
395, 844 
396, 694 
397, 579 
398, 513 
399, 443 
400, 315 
401, 154 
402, -56 
403, -262 
404, -453 
405, -594 
406, -665 
407, -650 
408, -580 
409, -567 
410, -616 
411, -702 
412, -821 
413, -943 
414, -1077 
415, -1182 
416, -1226 
417, -1224 
418, -1208 
419, -1208 
420, -1225 
421, -1269 
422, -1339 
423, -1425 
424, -1484 
425, -1495 
426, -1487 
427, -1474 
428, -1435 
429, -1378 
430, -1332 
431, -1335 
432, -1387 
433, -1418 
434, -1415 
435, -1403 
436, -1387 
437, -1353 
438, -1287 
439, -1210 
440, -1124 
441, -1047 
442, -959 
443, -849 
444, -732 
445, -593 
446, -439 
447, -277 
448, -107 
449, 41 
450, 213 
451, 387 
452, 522 
453, 637 
454, 729 
455, 821 
456, 938 
457, 1056 
458, 1174 
459, 1299 
460, 1416 
461, 1536 
462, 1620 
463, 1680 
464, 1708 
465, 1717 
466, 1716 
467, 1709 
468, 1695 
469, 1661 
470, 1615 
471, 1541 
472, 1440 
473, 1312 
474, 1160 
475, 1020 
476, 878 
477, 739 
478, 617 
479, 499 
480, 381 
481, 261 
482, 127 
483, -6 
484, -122 
485, -218 
486, -318 
487, -418 
488, -504 
489, -595 
490, -693 
491, -807 
492, -920 
493, -998 
494, -1056 
495, -1099 
496, -1104 
497, -1093 
498, -1089 
499, -1082 
500, -1083 
501, -1097 
502, -1100 
503, -1088 
504, -1072 
505, -1038 
506, -994 
507, -959 
508, -945 
509, -943 
510, -951 
511, -973 
512, -978 
513, -983 
514, -972 
515, -932 
516, -881 
517, -821 
518, -757 
519, -670 
520, -576 
521, -474 
522, -347 
523, -231 
524, -114 
525, 11 
526, 120 
527, 240 
528, 368 
529, 499 
530, 628 
531, 754 
532, 881 
533, 1013 
534, 1136 
535, 1252 
536, 1385 
537, 1539 
538, 1695 
539, 1825 
540, 1921 
541, 1995 
542, 2031 
543, 2031 
544, 2015 
545, 1988 
546, 1944 
547, 1892 
548, 1838 
549, 1749 
550, 1635 
551, 1490 
552, 1324 
553, 1141 
554, 947 
555, 759 
556, 578 
557, 415 
558, 264 
559, 120 
560, -24 
561, -189 
562, -379 
563, -579 
564, -782 
565, -972 
566, -1133 
567, -1273 
568, -1368 
569, -1449 
570, -1512 
571, -1562 
572, -1621 
573, -1668 
574, -1701 
575, -1710 
576, -1698 
577, -1660 
578, -1607 
579, -1537 
580, -1465 
581, -1415 
582, -1379 
583, -1365 
584, -1359 
585, -1345 
586, -1320 
587, -1281 
588, -1239 
589, -1205 
590, -1175 
591, -1168 
592, -1159 
593, -1152 
594, -1180 
595, -1193 
596, -1207 
597, -1202 
598, -1183 
599, -1171 
600, -1169 
601, -1199 
602, -1253 
603, -1312 
604, -1369 
605, -1426 
606, -1470 
607, -1491 
608, -1484 
609, -1450 
610, -1408 
611, -1374 
612, -1340 
613, -1283 
614, -1224 
615, -1173 
616, -1097 
617, -1008 
618, -909 
619, -804 
620, -690 
621, -573 
622, -454 
623, -330 
624, -210 
625, -79 
626, 83 
627, 284 
628, 515 
629, 789 
630, 1061 
631, 1318 
632, 1536 
633, 1667 
634, 1761 
635, 1845 
636, 1957 
637, 2087 
638, 2195 
639, 2304 
640, 2409 
641, 2464 
642, 2439 
643, 2330 
644, 2213 
645, 2112 
646, 2050 
647, 2041 
648, 2027 
649, 2004 
650, 1968 
651, 1888 
652, 1723 
653, 1492 
654, 1238 
655, 1010 
656, 829 
657, 694 
658, 610 
659, 518 
660, 381 
661, 217 
662, 22 
663, -207 
664, -420 
665, -590 
666, -692 
667, -687 
668, -632 
669, -606 
670, -651 
671, -734 
672, -831 
673, -959 
674, -1087 
675, -1196 
676, -1257 
677, -1253 
678, -1227 
679, -1220 
680, -1222 
681, -1263 
682, -1337 
683, -1421 
684, -1482 
685, -1514 
686, -1519 
687, -1499 
688, -1462 
689, -1397 
690, -1357 
691, -1372 
692, -1427 
693, -1477 
694, -1497 
695, -1514 
696, -1528 
697, -1511 
698, -1461 
699, -1376 
700, -1291 
701, -1224 
702, -1146 
703, -1048 
704, -945 
705, -823 
706, -683 
707, -525 
708, -355 
709, -175 
710, -9 
711, 160 
712, 330 
713, 450 
714, 559 
715, 679 
716, 807 
717, 939 
718, 1085 
719, 1232 
720, 1371 
721, 1517 
722, 1634 
723, 1703 
724, 1757 
725, 1784 
726, 1806 
727, 1831 
728, 1834 
729, 1829 
730, 1811 
731, 1756 
732, 1658 
733, 1552 
734, 1415 
735, 1257 
736, 1119 
737, 979 
738, 865 
739, 755 
740, 648 
741, 531 
742, 388 
743, 243 
744, 104 
745, -22 
746, -141 
747, -250 
748, -352 
749, -455 
750, -561 
751, -679 
752, -799 
753, -905 
754, -989 
755, -1043 
756, -1066 
757, -1074 
758, -1084 
759, -1081 
760, -1085 
761, -1094 
762, -1099 
763, -1113 
764, -1103 
765, -1079 
766, -1047 
767, -1011 
768, -993 
769, -1003 
770, -1019 
771, -1038 
772, -1059 
773, -1073 
774, -1064 
775, -1028 
776, -995 
777, -946 
778, -889 
779, -843 
780, -764 
781, -683 
782, -599 
783, -487 
784, -366 
785, -257 
786, -156 
787, -52 
788, 55 
789, 176 
790, 296 
791, 417 
792, 563 
793, 723 
794, 877 
795, 1014 
796, 1143 
797, 1284 
798, 1428 
799, 1584 
800, 1723 
801, 1835 
802, 1933 
803, 2013 
804, 2058 
805, 2066 
806, 2058 
807, 2039 
808, 1984 
809, 1933 
810, 1876 
811, 1780 
812, 1664 
813, 1530 
814, 1379 
815, 1218 
816, 1052 
817, 871 
818, 701 
819, 537 
820, 392 
821, 242 
822, 60 
823, -132 
824, -351 
825, -577 
826, -786 
827, -977 
828, -1141 
829, -1268 
830, -1364 
831, -1438 
832, -1492 
833, -1554 
834, -1626 
835, -1694 
836, -1734 
837, -1740 
838, -1734 
839, -1705 
840, -1654 
841, -1587 
842, -1529 
843, -1497 
844, -1490 
845, -1484 
846, -1474 
847, -1462 
848, -1421 
849, -1376 
850, -1325 
851, -1274 
852, -1237 
853, -1212 
