0, 1100 
1, 720 
2, 311 
3, -105 
4, -495 
5, -851 
6, -1149 
7, -1394 
8, -1580 
9, -1712 
10, -1802 
11, -1858 
12, -1879 
13, -1882 
14, -1857 
15, -1821 
16, -1761 
17, -1658 
18, -1521 
19, -1350 
20, -1149 
21, -918 
22, -676 
23, -421 
24, -184 
25, 18 
26, 205 
27, 352 
28, 454 
29, 534 
30, 575 
31, 581 
32, 583 
33, 566 
34, 555 
35, 547 
36, 541 
37, 558 
38, 577 
39, 592 
40, 610 
41, 635 
42, 683 
43, 768 
44, 910 
45, 1077 
46, 1263 
47, 1432 
48, 1525 
49, 1569 
50, 1537 
51, 1450 
52, 1363 
53, 1271 
54, 1164 
55, 1044 
56, 895 
57, 680 
58, 403 
59, 87 
60, -280 
61, -653 
62, -1001 
63, -1315 
64, -1578 
65, -1787 
66, -1938 
67, -2024 
68, -2057 
69, -2052 
70, -1994 
71, -1894 
72, -1760 
73, -1589 
74, -1354 
75, -1077 
76, -774 
77, -440 
78, -97 
79, 249 
80, 575 
81, 869 
82, 1125 
83, 1308 
84, 1424 
85, 1464 
86, 1424 
87, 1326 
88, 1180 
89, 1007 
90, 804 
91, 581 
92, 344 
93, 85 
94, -177 
95, -462 
96, -748 
97, -1016 
98, -1259 
99, -1461 
100, -1595 
101, -1679 
102, -1729 
103, -1729 
104, -1721 
105, -1703 
106, -1660 
107, -1583 
108, -1467 
109, -1345 
110, -1224 
111, -1090 
112, -984 
113, -916 
114, -883 
115, -891 
116, -905 
117, -916 
118, -910 
119, -913 
120, -928 
121, -936 
122, -975 
123, -1019 
124, -1059 
125, -1108 
126, -1152 
127, -1181 
128, -1192 
129, -1167 
130, -1068 
131, -845 
132, -404 
133, 271 
134, 1101 
135, 1978 
136, 2720 
137, 3200 
138, 3364 
139, 3225 
140, 2915 
141, 2587 
142, 2397 
143, 2433 
144, 2680 
145, 3040 
146, 3361 
147, 3456 
148, 3239 
149, 2698 
150, 1892 
151, 941 
152, 14 
153, -808 
154, -1487 
155, -1992 
156, -2357 
157, -2609 
158, -2795 
159, -2922 
160, -2969 
161, -2965 
162, -2909 
163, -2849 
164, -2811 
165, -2803 
166, -2819 
167, -2777 
168, -2614 
169, -2276 
170, -1752 
171, -1079 
172, -340 
173, 374 
174, 971 
175, 1369 
176, 1558 
177, 1602 
178, 1543 
179, 1468 
180, 1445 
181, 1455 
182, 1502 
183, 1555 
184, 1569 
185, 1534 
186, 1441 
187, 1294 
188, 1111 
189, 926 
190, 751 
191, 593 
192, 453 
193, 321 
194, 193 
195, 89 
196, -12 
197, -86 
198, -112 
199, -105 
200, -69 
201, -21 
202, 51 
203, 116 
204, 127 
205, 93 
206, 7 
207, -132 
208, -324 
209, -542 
210, -759 
211, -969 
212, -1160 
213, -1326 
214, -1444 
215, -1516 
216, -1562 
217, -1587 
218, -1598 
219, -1604 
220, -1603 
221, -1597 
222, -1568 
223, -1505 
224, -1393 
225, -1199 
226, -923 
227, -577 
228, -190 
229, 228 
230, 652 
231, 1033 
232, 1365 
233, 1613 
234, 1780 
235, 1894 
236, 1957 
237, 1992 
238, 2000 
239, 1991 
240, 1977 
241, 1931 
242, 1840 
243, 1702 
244, 1483 
245, 1197 
246, 854 
247, 447 
248, 29 
249, -389 
250, -769 
251, -1093 
252, -1367 
253, -1563 
254, -1697 
255, -1779 
256, -1816 
257, -1821 
258, -1798 
259, -1747 
260, -1677 
261, -1592 
262, -1486 
263, -1369 
264, -1229 
265, -1063 
266, -877 
267, -676 
268, -467 
269, -258 
270, -63 
271, 96 
272, 233 
273, 341 
274, 395 
275, 422 
276, 413 
277, 383 
278, 340 
279, 300 
280, 277 
281, 266 
282, 289 
283, 335 
284, 401 
285, 482 
286, 568 
287, 683 
288, 821 
289, 995 
290, 1205 
291, 1429 
292, 1621 
293, 1749 
294, 1807 
295, 1781 
296, 1685 
297, 1572 
298, 1450 
299, 1330 
300, 1216 
301, 1080 
302, 873 
303, 587 
304, 236 
305, -200 
306, -652 
307, -1085 
308, -1469 
309, -1766 
310, -1980 
311, -2102 
312, -2152 
313, -2151 
314, -2105 
315, -2033 
316, -1933 
317, -1804 
318, -1638 
319, -1434 
320, -1175 
321, -875 
322, -541 
323, -175 
324, 190 
325, 552 
326, 868 
327, 1139 
328, 1336 
329, 1448 
330, 1483 
331, 1419 
332, 1299 
333, 1143 
334, 967 
335, 771 
336, 550 
337, 333 
338, 93 
339, -164 
340, -424 
341, -689 
342, -942 
343, -1162 
344, -1337 
345, -1464 
346, -1548 
347, -1595 
348, -1602 
349, -1576 
350, -1521 
351, -1444 
352, -1372 
353, -1303 
354, -1232 
355, -1172 
356, -1143 
357, -1125 
358, -1077 
359, -1035 
360, -1031 
361, -1036 
362, -1050 
363, -1079 
364, -1115 
365, -1144 
366, -1171 
367, -1208 
368, -1243 
369, -1281 
370, -1319 
371, -1342 
372, -1345 
373, -1341 
374, -1284 
375, -1112 
376, -797 
377, -281 
378, 464 
379, 1339 
380, 2201 
381, 2920 
382, 3391 
383, 3550 
384, 3443 
385, 3195 
386, 2935 
387, 2765 
388, 2785 
389, 2983 
390, 3235 
391, 3424 
392, 3424 
393, 3120 
394, 2530 
395, 1738 
396, 800 
397, -126 
398, -956 
399, -1660 
400, -2193 
401, -2577 
402, -2847 
403, -3026 
404, -3099 
405, -3109 
406, -3056 
407, -2966 
408, -2887 
409, -2828 
410, -2806 
411, -2770 
412, -2691 
413, -2496 
414, -2133 
415, -1608 
416, -948 
417, -247 
418, 428 
419, 981 
420, 1344 
421, 1515 
422, 1529 
423, 1451 
424, 1348 
425, 1269 
426, 1234 
427, 1244 
428, 1279 
429, 1285 
430, 1258 
431, 1200 
432, 1102 
433, 977 
434, 856 
435, 744 
436, 642 
437, 560 
438, 476 
439, 404 
440, 358 
441, 304 
442, 267 
443, 263 
444, 272 
445, 297 
446, 327 
447, 365 
448, 384 
449, 350 
450, 254 
451, 106 
452, -98 
453, -356 
454, -636 
455, -929 
456, -1198 
457, -1434 
458, -1631 
459, -1776 
460, -1879 
461, -1940 
462, -1974 
463, -1984 
464, -1972 
465, -1929 
466, -1868 
467, -1775 
468, -1633 
469, -1435 
470, -1174 
471, -843 
472, -446 
473, -13 
474, 441 
475, 892 
476, 1290 
477, 1612 
478, 1867 
479, 2028 
480, 2106 
481, 2142 
482, 2125 
483, 2092 
484, 2035 
485, 1964 
486, 1880 
487, 1749 
488, 1563 
489, 1327 
490, 1016 
491, 645 
492, 254 
493, -139 
494, -531 
495, -889 
496, -1184 
497, -1403 
498, -1558 
499, -1651 
500, -1686 
501, -1680 
502, -1637 
503, -1582 
504, -1515 
505, -1443 
506, -1366 
507, -1273 
508, -1167 
509, -1064 
510, -946 
511, -802 
512, -646 
513, -497 
514, -355 
515, -224 
516, -126 
517, -51 
518, -2 
519, 20 
520, 27 
521, 11 
522, -1 
523, -6 
