0, -170
1, -190
2, -216
3, -263
4, -296
5, -280
6, -214
7, -119
8, -18
9, 56
10, 74
11, 35
12, -58
13, -172
14, -275
15, -355
16, -387
17, -360
18, -283
19, -162
20, -38
21, 42
22, 66
23, 53
24, -12
25, -86
26, -129
27, -176
28, -204
29, -224
30, -231
31, -222
32, -186
33, -114
34, -50
35, -4
36, -7
37, -42
38, -91
39, -147
40, -206
41, -241
42, -265
43, -268
44, -239
45, -181
46, -100
47, -25
48, 28
49, 44
50, 26
51, -13
52, -77
53, -154
54, -221
55, -254
56, -220
57, -158
58, -86
59, -49
60, -67
61, -81
62, -70
63, -49
64, -67
65, -106
66, -176
67, -252
68, -268
69, -252
70, -220
71, -176
72, -141
73, -96
74, -47
75, -15
76, -6
77, -19
78, -38
79, -58
80, -68
81, -80
82, -80
83, -80
84, -119
85, -207
86, -315
87, -399
88, -416
89, -369
90, -282
91, -164
92, -34
93, 78
94, 165
95, 194
96, 121
97, -19
98, -166
99, -287
100, -341
101, -329
102, -266
103, -176
104, -101
105, -58
106, -47
107, -68
108, -78
109, -42
110, 5
111, 18
112, -33
113, -126
114, -233
115, -302
116, -304
117, -248
118, -157
119, -67
120, 7
121, 22
122, -17
123, -47
124, -57
125, -44
126, -39
127, -69
128, -135
129, -181
130, -208
131, -209
132, -193
133, -184
134, -160
135, -114
136, -59
137, -18
138, 3
139, -15
140, -48
141, -75
142, -108
143, -161
144, -212
145, -227
146, -226
147, -188
148, -120
149, -62
150, -9
151, 10
152, -12
153, -48
154, -92
155, -100
156, -92
157, -96
158, -122
159, -181
160, -236
161, -242
162, -192
163, -140
164, -98
165, -70
166, -61
167, -32
168, 4
169, 17
170, -6
171, -70
172, -156
173, -243
174, -306
175, -321
176, -265
177, -158
178, -42
179, 66
180, 105
181, 71
182, -14
183, -139
184, -253
185, -327
186, -347
187, -290
188, -199
189, -103
190, -46
191, -30
192, -19
193, -24
194, -43
195, -70
196, -115
197, -167
198, -197
199, -204
200, -190
201, -150
202, -93
203, -47
204, -35
205, -60
206, -100
207, -146
208, -167
209, -162
210, -136
211, -104
212, -95
213, -103
214, -126
215, -144
216, -157
217, -166
218, -160
219, -141
220, -107
221, -58
222, -9
223, 22
224, 46
225, 49
226, 16
227, -40
228, -123
229, -215
230, -287
231, -327
232, -320
233, -275
234, -195
235, -103
236, -25
237, 21
238, 34
239, 10
240, -13
241, -14
242, 6
243, 37
244, 26
245, -10
246, -78
247, -170
248, -246
249, -313
250, -357
251, -366
252, -320
253, -214
254, -83
255, 23
256, 88
257, 112
258, 77
259, 22
260, -63
261, -146
262, -213
263, -261
264, -262
265, -226
266, -149
267, -79
268, -34
269, -20
270, -33
271, -62
272, -81
273, -115
274, -176
275, -239
276, -300
277, -313
278, -277
279, -193
280, -79
281, 14
282, 58
283, 57
284, 21
285, -44
286, -112
287, -175
288, -214
289, -218
290, -202
291, -198
292, -212
293, -210
294, -194
295, -148
296, -80
297, -25
298, -4
299, -27
300, -92
301, -170
302, -230
303, -228
304, -172
305, -97
306, -32
307, -3
308, -7
309, -38
310, -59
311, -54
312, -79
313, -132
314, -196
315, -281
316, -321
317, -283
318, -185
319, -63
320, 42
321, 103
322, 101
323, 48
324, -26
325, -102
326, -166
327, -199
328, -189
329, -198
330, -207
331, -203
332, -203
333, -169
334, -115
335, -33
336, 38
337, 87
338, 113
339, 92
340, 33
341, -63
342, -183
343, -287
344, -338
345, -340
346, -295
347, -216
348, -140
349, -65
350, 2
351, 29
352, 25
353, 31
354, 25
355, 28
356, 23
357, -21
358, -107
359, -212
360, -300
361, -334
362, -282
363, -188
364, -99
365, -41
366, -35
367, -61
368, -78
369, -67
370, -46
371, -42
372, -56
373, -92
374, -132
375, -144
376, -106
377, -56
378, -23
379, -10
380, -30
381, -91
382, -175
383, -262
384, -306
385, -295
386, -230
387, -150
388, -89
389, -25
390, 18
391, 55
392, 94
393, 91
394, 26
395, -88
396, -171
397, -241
398, -317
399, -346
400, -315
401, -228
402, -102
403, 18
404, 83
405, 80
406, 43
407, -3
408, -81
409, -160
410, -212
411, -248
412, -228
413, -173
414, -124
415, -85
416, -65
417, -32
418, -18
419, -40
420, -101
421, -180
422, -245
423, -273
424, -247
425, -173
426, -84
427, 8
428, 90
429, 114
430, 82
431, -1
432, -113
433, -234
434, -311
435, -328
436, -296
437, -228
438, -159
439, -88
440, -50
441, -44
442, -48
443, -80
444, -99
445, -73
446, -32
447, -23
448, -43
449, -81
450, -146
451, -198
452, -222
453, -231
454, -194
455, -85
456, 17
457, 59
458, 34
459, -60
460, -172
461, -234
462, -226
463, -198
464, -158
465, -125
466, -107
467, -107
468, -114
469, -127
470, -142
471, -129
472, -95
473, -57
474, -59
475, -89
476, -117
477, -115
478, -67
479, -37
480, -41
481, -84
482, -157
483, -201
484, -204
485, -183
486, -135
487, -70
488, -24
489, -6
490, -53
491, -126
492, -195
493, -237
494, -239
495, -238
496, -226
497, -184
498, -116
499, -29
500, 55
501, 95
502, 95
503, 48
504, -4
505, -63
506, -133
507, -202
508, -250
509, -259
510, -245
511, -237
512, -243
513, -260
514, -258
515, -205
516, -102
517, 22
518, 129
519, 201
520, 233
521, 200
522, 103
523, -17
524, -160
525, -308
526, -445
527, -527
528, -532
529, -469
530, -327
531, -136
532, 37
533, 180
534, 268
535, 266
536, 209
537, 106
538, -52
539, -217
540, -348
541, -427
542, -422
543, -356
544, -259
545, -161
546, -82
547, -2
548, 74
549, 116
550, 116
551, 73
552, -7
553, -115
554, -235
555, -333
556, -386
557, -376
558, -289
559, -152
560, -26
561, 64
562, 93
563, 97
564, 93
565, 62
566, -2
567, -119
568, -252
569, -359
570, -396
571, -389
572, -336
573, -222
574, -76
575, 78
576, 189
577, 203
