UTCTime,INSLatitude,INSLongitude,UncorrBaro,CorrBaro,CAS,TAS,SAT,GPSMSLAlt
2588.006104,34.575005,-98.412613,1451.000000,1119.000000,0.062000,0.000000,18.500000,1087.750
2589.006104,34.575005,-98.412613,1451.000000,1119.000000,0.062000,0.000000,18.500000,1087.500
2590.006104,34.575005,-98.412781,1451.000000,1119.000000,0.062000,0.000000,18.500000,1089.000
2591.006104,34.575005,-98.412781,1451.000000,1120.000000,0.062000,0.000000,18.500000,1089.000
2592.006104,34.575005,-98.412781,1451.000000,1120.000000,0.062000,0.000000,18.500000,1088.500
2593.006104,34.574833,-98.412781,1451.000000,1120.000000,0.062000,0.000000,18.500000,1089.000
2594.006104,34.574833,-98.412949,1451.000000,1121.000000,0.062000,0.000000,18.500000,1089.750
2595.006104,34.574833,-98.412949,1451.000000,1120.000000,0.062000,0.000000,18.500000,1090.125
2596.006104,34.574833,-98.412949,1451.000000,1120.000000,0.062000,0.000000,18.500000,1091.250
2597.006104,34.574833,-98.412949,1451.000000,1119.000000,0.062000,0.000000,18.500000,1092.125
2598.006104,34.574833,-98.412949,1451.000000,1119.000000,0.062000,0.000000,18.500000,1092.000
2599.006104,34.574833,-98.413124,1451.000000,1119.000000,0.062000,0.000000,18.500000,1093.875
2600.006104,34.574661,-98.413124,1451.000000,1119.000000,0.062000,0.000000,18.500000,1094.500
2601.006104,34.574661,-98.413124,1452.000000,1119.000000,0.062000,0.000000,18.500000,1095.000
2602.006104,34.574661,-98.413124,1452.000000,1119.000000,0.062000,0.000000,18.500000,1095.500
2603.006104,34.574661,-98.413124,1452.000000,1119.000000,0.062000,0.000000,18.500000,1095.500
2604.006104,34.574661,-98.413300,1452.000000,1119.000000,0.062000,0.000000,18.500000,1095.250
2605.004883,34.574661,-98.413300,1452.000000,1119.000000,0.062000,0.000000,18.500000,1095.500
2606.004883,34.574490,-98.413300,1452.000000,1119.000000,0.062000,0.000000,18.500000,1095.875
2607.004883,34.574490,-98.413300,1452.000000,1119.000000,0.062000,0.000000,18.500000,1095.500
2608.004883,34.574490,-98.413467,1452.000000,1119.000000,0.062000,0.000000,18.500000,1095.875
2609.004883,34.574490,-98.413467,1452.000000,1119.000000,0.062000,0.000000,18.500000,1095.875
2610.004883,34.574490,-98.413467,1452.000000,1119.000000,0.062000,0.000000,18.500000,1096.375
2611.004883,34.574490,-98.413467,1452.000000,1119.000000,0.062000,0.000000,18.500000,1096.125
2612.004883,34.574318,-98.413635,1452.000000,1119.000000,0.062000,0.000000,18.500000,1096.250
2613.004883,34.574318,-98.413635,1452.000000,1119.000000,0.062000,0.000000,18.500000,1096.250
2614.004883,34.574318,-98.413635,1452.000000,1119.000000,0.062000,0.000000,18.500000,1096.250
2615.004883,34.574318,-98.413635,1452.000000,1120.000000,0.062000,0.000000,18.500000,1096.250
2616.004883,34.574318,-98.413811,1452.000000,1120.000000,0.062000,0.000000,18.500000,1096.500
2617.004883,34.574146,-98.413811,1452.000000,1120.000000,0.062000,0.000000,18.500000,1096.375
2618.004883,34.574146,-98.413811,1452.000000,1120.000000,0.062000,0.000000,18.500000,1095.875
2619.004883,34.574146,-98.413811,1452.000000,1120.000000,0.062000,0.000000,18.500000,1096.000
2620.004883,34.574146,-98.413986,1452.000000,1120.000000,0.062000,0.000000,18.500000,1095.500
2621.004883,34.574146,-98.413986,1452.000000,1119.000000,0.062000,0.000000,18.500000,1094.500
2622.004883,34.573975,-98.413986,1452.000000,1120.000000,0.062000,0.000000,18.500000,1095.000
2623.004883,34.573975,-98.413986,1452.000000,1120.000000,0.062000,0.000000,18.500000,1094.625
2624.004883,34.573975,-98.414154,1452.000000,1120.000000,0.062000,0.000000,18.500000,1094.500
2625.004883,34.573975,-98.414154,1452.000000,1121.000000,0.062000,0.000000,18.500000,1094.250
2626.004883,34.573803,-98.414154,1452.000000,1120.000000,0.062000,0.000000,18.500000,1094.500
2627.004883,34.573803,-98.414154,1452.000000,1120.000000,0.062000,0.000000,18.500000,1094.750
2628.004883,34.573803,-98.414322,1451.000000,1120.000000,0.062000,0.000000,18.500000,1095.000
2629.004883,34.573631,-98.414322,1451.000000,1119.000000,0.062000,0.000000,18.500000,1095.125
2630.004883,34.573631,-98.414322,1451.000000,1119.000000,0.062000,0.000000,18.500000,1095.125
2631.004883,34.573631,-98.414322,1451.000000,1119.000000,0.062000,0.000000,18.500000,1095.125
2632.003906,34.573460,-98.414322,1451.000000,1119.000000,0.062000,0.000000,18.500000,1095.500
2633.003906,34.573460,-98.414497,1451.000000,1119.000000,0.062000,0.000000,18.500000,1095.000
2634.003906,34.573460,-98.414497,1451.000000,1119.000000,0.062000,0.000000,18.500000,1095.125
2635.003906,34.573288,-98.414497,1451.000000,1119.000000,0.062000,0.000000,18.500000,1095.375
2636.003906,34.573288,-98.414497,1451.000000,1119.000000,0.062000,0.000000,18.250000,1094.750
2637.003906,34.573288,-98.414497,1451.000000,1119.000000,0.062000,0.000000,18.250000,1095.000
2638.003906,34.573116,-98.414497,1451.000000,1119.000000,0.062000,0.000000,18.250000,1094.625
2639.003906,34.573116,-98.414497,1450.000000,1119.000000,0.062000,0.000000,18.250000,1094.375
2640.003906,34.573116,-98.414497,1450.000000,1118.000000,0.062000,0.000000,18.250000,1093.875
2641.003906,34.572945,-98.414497,1450.000000,1118.000000,0.062000,0.000000,18.250000,1094.000
2642.003906,34.572945,-98.414673,1450.000000,1118.000000,0.062000,0.000000,18.250000,1093.250
2643.003906,34.572773,-98.414673,1450.000000,1118.000000,0.062000,0.000000,18.250000,1093.250
2644.003906,34.572773,-98.414673,1450.000000,1118.000000,0.062000,0.000000,18.250000,1092.875
2645.003906,34.572773,-98.414673,1450.000000,1118.000000,0.062000,0.000000,18.250000,1092.625
2646.003906,34.572601,-98.414673,1450.000000,1117.000000,0.062000,0.000000,18.250000,1092.625
2647.003906,34.572601,-98.414673,1450.000000,1117.000000,0.062000,0.000000,18.250000,1092.125
2648.003906,34.572430,-98.414673,1449.000000,1117.000000,0.062000,0.000000,18.250000,1092.125
2649.003906,34.572430,-98.414673,1449.000000,1117.000000,0.062000,0.000000,18.250000,1091.625
2650.003906,34.572258,-98.414673,1449.000000,1117.000000,0.062000,0.000000,18.250000,1091.875
2651.003906,34.572258,-98.414673,1449.000000,1117.000000,0.062000,0.000000,18.250000,1091.125
2652.003906,34.572258,-98.414673,1449.000000,1116.000000,0.062000,0.000000,18.250000,1091.125
2653.003906,34.572086,-98.414673,1449.000000,1116.000000,0.062000,0.000000,18.250000,1091.250
2654.003906,34.572086,-98.414673,1449.000000,1116.000000,0.062000,0.000000,18.250000,1090.375
2655.003906,34.571915,-98.414673,1449.000000,1116.000000,0.062000,0.000000,18.250000,1090.750
2656.003906,34.571915,-98.414673,1449.000000,1116.000000,0.062000,0.000000,18.250000,1090.375
2657.003906,34.571743,-98.414673,1448.000000,1116.000000,0.062000,0.000000,18.250000,1090.000
2658.003906,34.571743,-98.414497,1448.000000,1116.000000,0.062000,0.000000,18.250000,1090.375
2659.002930,34.571571,-98.414497,1449.000000,1116.000000,0.062000,0.000000,18.250000,1089.875
2660.002930,34.571571,-98.414497,1448.000000,1116.000000,0.062000,0.000000,18.250000,1090.000
2661.002930,34.571400,-98.414497,1449.000000,1116.000000,0.062000,0.000000,18.250000,1089.625
2662.002930,34.571400,-98.414497,1449.000000,1116.000000,0.062000,0.000000,18.250000,1089.500
2663.002930,34.571228,-98.414497,1449.000000,1117.000000,0.062000,0.000000,18.000000,1089.875
2664.002930,34.571228,-98.414497,1449.000000,1117.000000,0.062000,0.000000,18.000000,1089.250
2665.002930,34.571056,-98.414497,1449.000000,1116.000000,0.062000,0.000000,18.000000,1089.750
2666.002930,34.571056,-98.414497,1449.000000,1117.000000,0.062000,0.000000,18.000000,1089.250
2667.002930,34.571056,-98.414497,1449.000000,1117.000000,0.062000,0.000000,18.000000,1089.500
2668.002930,34.570885,-98.414497,1449.000000,1117.000000,0.062000,0.000000,18.000000,1089.625
2669.002930,34.570885,-98.414497,1449.000000,1117.000000,0.062000,0.000000,18.000000,1089.500
2670.002930,34.570713,-98.414497,1449.000000,1117.000000,0.062000,0.000000,18.000000,1089.875
2671.002930,34.570713,-98.414497,1449.000000,1117.000000,0.062000,0.000000,18.000000,1089.875
2672.002930,34.570541,-98.414497,1449.000000,1118.000000,0.062000,0.000000,18.000000,1089.875
2673.002930,34.570541,-98.414497,1450.000000,1118.000000,0.062000,0.000000,18.000000,1090.125
2674.002930,34.570370,-98.414497,1450.000000,1118.000000,0.062000,0.000000,18.000000,1090.000
2675.002930,34.570370,-98.414497,1450.000000,1118.000000,0.062000,0.000000,18.000000,1090.375
2676.002930,34.570198,-98.414497,1450.000000,1118.000000,0.062000,0.000000,18.000000,1090.000
2677.002930,34.570198,-98.414497,1450.000000,1119.000000,0.062000,0.000000,18.000000,1090.125
2678.002930,34.570026,-98.414497,1450.000000,1118.000000,0.062000,0.000000,18.000000,1090.375
2679.002930,34.570026,-98.414497,1450.000000,1117.000000,0.062000,0.000000,18.000000,1090.250
2680.002930,34.569855,-98.414497,1450.000000,1117.000000,0.062000,0.000000,18.000000,1089.875
2681.002930,34.569855,-98.414497,1450.000000,1118.000000,0.062000,0.000000,18.000000,1090.250
