UTCTime,INSLatitude,INSLongitude,UncorrBaro,CorrBaro,CAS,TAS,SAT,GPSMSLAlt
61395.000000,41.886749,-91.706314,907.000000,872.000000,2.000000,1.125000,10.250000,866.375
61396.000000,41.886578,-91.706314,907.000000,872.000000,0.250000,0.000000,10.250000,867.625
61397.000000,41.886578,-91.706146,907.000000,872.000000,1.562000,1.125000,10.250000,867.625
61398.000000,41.886578,-91.706146,907.000000,872.000000,2.062000,1.750000,10.250000,867.750
61399.000000,41.886578,-91.706146,907.000000,872.000000,2.438000,2.375000,10.250000,867.750
61400.000000,41.886578,-91.705971,907.000000,872.000000,2.438000,2.375000,10.250000,867.875
61401.000000,41.886406,-91.705971,907.000000,872.000000,3.750000,3.562000,10.000000,867.125
61402.000000,41.886406,-91.705795,907.000000,872.000000,3.562000,2.938000,10.000000,869.250
61403.000000,41.886406,-91.705795,907.000000,872.000000,2.562000,2.375000,10.000000,869.125
61404.000000,41.886406,-91.705795,907.000000,872.000000,3.125000,2.938000,9.750000,869.125
61405.000000,41.886406,-91.705627,907.000000,872.000000,1.875000,1.125000,9.750000,870.750
61406.000000,41.886406,-91.705627,907.000000,873.000000,1.312000,1.125000,9.500000,870.750
61407.000000,41.886406,-91.705460,907.000000,872.000000,2.125000,1.750000,9.500000,870.750
61408.000000,41.886406,-91.705460,907.000000,872.000000,1.500000,1.125000,9.500000,871.000
61409.000000,41.886406,-91.705460,907.000000,871.000000,0.312000,0.000000,9.500000,870.875
61410.000000,41.886406,-91.705284,907.000000,872.000000,0.062000,0.000000,9.500000,871.000
61411.000000,41.886406,-91.705284,906.000000,871.000000,0.062000,0.000000,9.250000,870.375
61412.000000,41.886234,-91.705284,906.000000,872.000000,0.062000,0.000000,9.250000,870.250
61413.000000,41.886234,-91.705284,906.000000,871.000000,0.062000,0.000000,9.250000,870.000
61414.000000,41.886234,-91.705109,906.000000,871.000000,0.062000,0.000000,9.500000,869.375
61415.000000,41.886234,-91.705109,906.000000,871.000000,0.062000,0.000000,9.500000,868.750
61416.000000,41.886063,-91.705109,906.000000,870.000000,0.062000,0.000000,9.500000,868.500
61417.000000,41.886063,-91.705109,906.000000,870.000000,0.062000,0.000000,9.500000,868.000
61418.000000,41.886063,-91.705109,906.000000,869.000000,0.062000,0.000000,9.500000,867.750
61419.000000,41.885891,-91.705109,906.000000,869.000000,0.062000,0.000000,9.750000,867.250
61420.000000,41.885891,-91.705109,906.000000,870.000000,0.062000,0.000000,9.750000,866.875
61421.000000,41.885891,-91.705109,906.000000,870.000000,0.062000,0.000000,9.750000,866.500
61422.000000,41.885719,-91.705109,905.000000,869.000000,0.062000,0.000000,9.750000,866.125
61423.000000,41.885719,-91.705109,905.000000,869.000000,0.062000,0.000000,9.750000,865.750
61424.000000,41.885719,-91.705109,905.000000,869.000000,0.062000,0.000000,9.750000,865.500
61425.000000,41.885548,-91.705109,905.000000,869.000000,0.062000,0.000000,9.750000,865.125
61426.000000,41.885548,-91.705109,904.000000,869.000000,0.062000,0.000000,9.750000,864.625
61427.000000,41.885548,-91.705109,905.000000,869.000000,0.062000,0.000000,9.750000,864.500
61428.000000,41.885376,-91.705109,905.000000,869.000000,0.062000,0.000000,9.750000,864.125
61429.000000,41.885376,-91.705109,904.000000,869.000000,0.062000,0.000000,10.000000,863.500
61430.000000,41.885376,-91.705284,905.000000,869.000000,0.062000,0.000000,10.000000,863.500
61431.000000,41.885204,-91.705284,904.000000,869.000000,0.062000,0.000000,10.000000,863.125
61432.000000,41.885204,-91.705284,904.000000,869.000000,0.062000,0.000000,10.000000,863.000
61433.000000,41.885204,-91.705284,904.000000,868.000000,0.062000,0.000000,10.000000,862.875
61434.000000,41.885204,-91.705460,904.000000,868.000000,0.062000,0.000000,10.000000,862.750
61435.000000,41.885033,-91.705460,904.000000,868.000000,0.062000,0.000000,10.000000,862.500
61436.000000,41.885033,-91.705460,904.000000,868.000000,0.062000,0.000000,10.000000,862.750
61437.000000,41.885033,-91.705627,905.000000,868.000000,0.062000,0.000000,10.000000,862.500
61438.000000,41.885033,-91.705627,905.000000,869.000000,0.062000,0.000000,10.000000,862.625
61439.000000,41.885033,-91.705795,904.000000,868.000000,0.062000,0.000000,10.000000,862.625
61440.000000,41.885033,-91.705795,904.000000,868.000000,0.062000,0.000000,10.000000,862.625
61441.000000,41.885033,-91.705971,904.000000,868.000000,0.062000,0.000000,10.000000,863.000
61442.000000,41.885033,-91.705971,904.000000,868.000000,0.062000,0.000000,10.000000,863.000
61443.000000,41.885033,-91.706146,905.000000,868.000000,0.062000,0.000000,10.250000,863.125
61444.000000,41.885033,-91.706146,905.000000,868.000000,0.062000,0.000000,10.250000,863.500
61445.000000,41.885033,-91.706146,905.000000,868.000000,0.062000,0.000000,10.250000,863.875
61446.000000,41.885033,-91.706314,905.000000,868.000000,0.062000,0.000000,10.250000,863.875
61447.000000,41.885033,-91.706314,905.000000,868.000000,0.062000,0.000000,10.500000,864.000
61448.000000,41.885033,-91.706482,905.000000,868.000000,0.062000,0.000000,10.500000,864.000
61449.000000,41.885033,-91.706482,905.000000,868.000000,0.062000,0.000000,10.500000,863.875
61450.000000,41.885033,-91.706657,905.000000,868.000000,0.062000,0.000000,10.500000,864.500
61451.000000,41.885033,-91.706657,905.000000,868.000000,0.062000,0.000000,10.500000,864.500
61452.000000,41.885033,-91.706833,905.000000,868.000000,0.062000,0.000000,10.750000,864.625
61453.000000,41.885033,-91.707001,905.000000,868.000000,0.062000,0.000000,10.750000,864.375
61454.000000,41.885033,-91.707001,905.000000,868.000000,0.062000,0.000000,10.750000,865.000
61455.000000,41.885033,-91.707169,905.000000,869.000000,0.062000,0.000000,10.750000,864.625
61456.000000,41.885033,-91.707169,905.000000,869.000000,0.062000,0.000000,10.750000,865.000
61457.000000,41.885033,-91.707344,905.000000,869.000000,0.062000,0.000000,10.750000,865.000
61458.000000,41.885033,-91.707344,905.000000,869.000000,0.062000,0.000000,10.500000,864.875
61459.000000,41.885033,-91.707520,905.000000,869.000000,0.062000,0.000000,10.500000,865.000
61460.000000,41.885033,-91.707520,905.000000,869.000000,0.062000,0.000000,10.500000,865.000
61461.000000,41.885033,-91.707687,905.000000,869.000000,0.062000,0.000000,10.250000,864.750
61462.000000,41.885033,-91.707687,905.000000,869.000000,0.062000,0.000000,10.250000,865.125
61463.000000,41.885033,-91.707855,905.000000,869.000000,0.062000,0.000000,10.250000,864.875
61464.000000,41.885033,-91.708031,905.000000,869.000000,0.062000,0.000000,10.250000,864.750
61465.000000,41.885033,-91.708031,905.000000,869.000000,0.062000,0.000000,10.250000,865.000
61466.000000,41.885033,-91.708206,905.000000,869.000000,0.062000,0.000000,10.000000,864.875
61467.000000,41.885033,-91.708206,905.000000,869.000000,0.062000,0.000000,10.000000,864.750
61468.000000,41.885033,-91.708374,905.000000,869.000000,0.062000,0.000000,10.000000,864.875
61469.000000,41.885033,-91.708374,905.000000,869.000000,0.062000,0.000000,10.000000,864.500
61470.000000,41.885033,-91.708542,905.000000,869.000000,0.062000,0.000000,10.000000,864.875
61471.000000,41.885033,-91.708717,905.000000,869.000000,0.062000,0.000000,10.000000,864.625
61472.000000,41.885033,-91.708717,904.000000,869.000000,0.062000,0.000000,10.000000,864.250
61473.000000,41.885033,-91.708893,904.000000,870.000000,0.062000,0.000000,10.000000,864.625
61474.000000,41.885033,-91.708893,904.000000,870.000000,0.125000,0.000000,10.000000,864.500
61475.000000,41.885033,-91.709061,905.000000,870.000000,0.062000,0.000000,10.000000,864.250
61476.000000,41.885033,-91.709229,904.000000,869.000000,0.062000,0.000000,10.000000,864.250
61477.000000,41.885033,-91.709229,904.000000,870.000000,0.062000,0.000000,10.000000,864.375
61478.000000,41.885033,-91.709404,904.000000,869.000000,0.062000,0.000000,10.000000,864.250
61479.000000,41.885033,-91.709579,904.000000,869.000000,0.062000,0.000000,10.000000,864.125
61480.000000,41.885033,-91.709579,904.000000,868.000000,0.062000,0.000000,10.000000,863.875
61481.000000,41.885033,-91.709747,904.000000,868.000000,0.062000,0.000000,10.000000,863.750
61482.007812,41.885033,-91.709915,904.000000,868.000000,0.062000,0.000000,10.000000,863.625
61483.007812,41.885033,-91.709915,904.000000,868.000000,0.062000,0.000000,10.000000,863.875
61484.007812,41.885033,-91.710091,904.000000,868.000000,0.062000,0.000000,10.000000,863.750
61485.007812,41.885033,-91.710266,903.000000,868.000000,0.062000,0.000000,10.000000,863.250
61486.007812,41.885033,-91.710266,903.000000,868.000000,0.188000,0.000000,10.000000,863.375
61487.007812,41.885033,-91.710434,903.000000,868.000000,0.375000,0.000000,10.000000,863.375
