UTCTime,INSLatitude,INSLongitude,UncorrBaro,CorrBaro,CAS,TAS,SAT,GPSMSLAlt
81300.000000,35.330143,-96.617371,31981.000000,32001.000000,245.375000,403.812012,-41.000000,32673.000
81301.000000,35.328426,-96.616684,31982.000000,31999.000000,245.688004,404.250000,-41.000000,32673.000
81302.000000,35.326710,-96.615997,31981.000000,31999.000000,245.625000,404.187988,-40.750000,32673.625
81303.000000,35.324993,-96.615143,31983.000000,32003.000000,245.688004,404.312012,-40.750000,32674.750
81304.000000,35.323277,-96.614456,31984.000000,32004.000000,246.125000,405.000000,-41.000000,32675.500
81305.000000,35.321560,-96.613770,31985.000000,32010.000000,245.311996,404.000000,-40.750000,32676.500
81306.000000,35.319672,-96.613083,31985.000000,32008.000000,245.375000,403.750000,-40.750000,32676.625
81307.000000,35.317955,-96.612396,31987.000000,32006.000000,245.250000,403.750000,-40.750000,32676.875
81308.000000,35.316238,-96.611710,31986.000000,32005.000000,244.875000,403.125000,-40.750000,32676.750
81309.000000,35.314522,-96.611023,31986.000000,32005.000000,244.561996,402.875000,-40.750000,32675.250
81310.000000,35.312805,-96.610336,31981.000000,32002.000000,245.438004,403.812012,-41.000000,32673.250
81311.000000,35.311089,-96.609482,31979.000000,32000.000000,245.625000,404.000000,-41.000000,32671.875
81312.000000,35.309372,-96.608795,31977.000000,31995.000000,245.625000,404.000000,-41.000000,32671.000
81313.000000,35.307655,-96.608109,31975.000000,31993.000000,245.561996,403.875000,-41.000000,32670.000
81314.000000,35.305939,-96.607422,31973.000000,31991.000000,245.500000,403.687988,-41.000000,32669.000
81315.000000,35.304222,-96.606735,31972.000000,31990.000000,246.311996,404.937988,-41.000000,32668.750
