# fpcnt, time, flt_mode, hold_mode, hold_descent_cnt,  hold_climb_cnt, alt, gps_alt, delta_baro, ave_cr_val, flight_phase, r_fphase 
36,10408,2,0,0,0, 32021, 32021,-200.00,-1528.00, -1.00, -1.00
37,10417,2,0,0,0, 31796, 31796,-200.00,-1554.00, -1.00, -1.00
38,10430,2,0,0,0, 31461, 31462,-200.00,-1558.33, -1.00, -1.00
39,10439,2,0,0,0, 31231, 31231,-200.00,-1526.33, -1.00, -1.00
40,10453,2,0,0,0, 30896, 30896,-200.00,-1504.67, -1.00, -1.00
41,10462,2,0,0,0, 30665, 30665,-200.00,-1502.67, -1.00, -1.00
42,10475,2,0,0,0, 30307, 30307,-200.00,-1542.33, -1.00, -1.00
43,10484,2,0,0,0, 30070, 30071,-200.00,-1590.67, -1.00, -1.00
44,10498,2,0,0,0, 29736, 29737,-200.00,-1554.33, -1.00, -1.00
45,10507,2,0,0,0, 29501, 29502,-200.00,-1525.67, -1.00, -1.00
46,10520,2,0,0,0, 29130, 29130,-200.00,-1569.67, -1.00, -1.00
47,10531,2,0,0,0, 28842, 28843,-200.00,-1616.00, -1.00, -1.00
48,10545,2,0,0,0, 28464, 28464,-200.00,-1634.00, -1.00, -1.00
49,10553,2,0,0,0, 28260, 28260,-200.00,-1573.33, -1.00, -1.00
50,10566,2,0,0,0, 27923, 27923,-200.00,-1568.33, -1.00, -1.00
51,10575,2,0,0,0, 27686, 27686,-200.00,-1555.00, -1.00, -1.00
52,10588,2,0,0,0, 27351, 27351,-200.00,-1560.33, -1.00, -1.00
53,10597,2,0,0,0, 27118, 27118,-200.00,-1559.67, -1.00, -1.00
54,10611,2,0,0,0, 26774, 26775,-200.00,-1524.33, -1.00, -1.00
55,10620,2,0,0,0, 26460, 26461,-200.00,-1706.67, -1.00, -1.00
56,10633,2,0,0,0, 25985, 25986,-200.00,-1919.67, -1.00, -1.00
57,10642,2,0,0,0, 25680, 25680,-200.00,-2106.00, -1.00, -1.00
58,10655,2,0,0,0, 25236, 25236,-200.00,-2091.33, -1.00, -1.00
59,10664,2,0,0,0, 24931, 24932,-200.00,-2038.33, -1.00, -1.00
60,10677,2,0,0,0, 24478, 24479,-200.00,-2057.33, -1.00, -1.00
61,10685,2,0,0,0, 24276, 24277,-200.00,-1879.33, -1.00, -1.00
62,10699,2,0,0,0, 24163, 24164,-200.00,-1363.00, -1.00, -1.00
63,10707,2,0,0,0, 24062, 24062,-200.00,-918.67, -1.00, -1.00
64,10721,2,0,0,0, 23661, 23661,-200.00,-986.33, -1.00, -1.00
65,10730,2,0,0,0, 23348, 23349,-200.00,-1520.33, -1.00, -1.00
66,10743,2,0,0,0, 22871, 22872,-200.00,-2001.67, -1.00, -1.00
67,10752,2,0,0,0, 22566, 22567,-200.00,-2106.67, -1.00, -1.00
68,10765,2,0,0,0, 22123, 22124,-200.00,-2092.67, -1.00, -1.00
69,10774,2,0,0,0, 21814, 21815,-200.00,-2045.67, -1.00, -1.00
70,10788,2,0,0,0, 21371, 21372,-200.00,-2000.67, -1.00, -1.00
71,10797,2,0,0,0, 21065, 21066,-200.00,-1999.33, -1.00, -1.00
72,10810,2,0,0,0, 20587, 20588,-200.00,-2048.00, -1.00, -1.00
73,10819,2,0,0,0, 20277, 20277,-200.00,-2104.00, -1.00, -1.00
74,10834,2,0,0,0, 19759, 19760,-200.00,-2114.67, -1.00, -1.00
75,10843,2,0,0,0, 19450, 19451,-200.00,-2066.00, -1.00, -1.00
76,10857,2,0,0,0, 19009, 19009,-200.00,-2007.33, -1.00, -1.00
77,10866,2,0,0,0, 18702, 18703,-200.00,-1998.67, -1.00, -1.00
78,10879,2,0,0,0, 18227, 18228,-200.00,-2042.67, -1.00, -1.00
79,10888,2,0,0,0, 17921, 17921,-200.00,-2092.67, -1.00, -1.00
80,10901,2,0,0,0, 17469, 17470,-200.00,-2106.00, -1.00, -1.00
81,10910,2,0,0,0, 17173, 17174,-200.00,-2033.00, -1.00, -1.00
82,10924,2,0,0,0, 16734, 16734,-200.00,-1980.00, -1.00, -1.00
83,10933,2,0,0,0, 16424, 16425,-200.00,-1973.33, -1.00, -1.00
84,10946,2,0,0,0, 15943, 15943,-200.00,-2055.67, -1.00, -1.00
85,10955,2,0,0,0, 15636, 15637,-200.00,-2110.67, -1.00, -1.00
86,10968,2,0,0,0, 15198, 15198,-200.00,-2095.67, -1.00, -1.00
87,10977,2,0,0,0, 14895, 14896,-200.00,-2029.00, -1.00, -1.00
88,10991,2,0,0,0, 14462, 14463,-200.00,-1965.33, -1.00, -1.00
89,11000,2,0,0,0, 14163, 14164,-200.00,-1956.00, -1.00, -1.00
90,11013,2,0,0,0, 13697, 13697,-200.00,-1999.33, -1.00, -1.00
91,11022,2,0,0,0, 13390, 13390,-200.00,-2063.00, -1.00, -1.00
92,11035,2,0,0,0, 12934, 12934,-200.00,-2100.00, -1.00, -1.00
93,11044,2,0,0,0, 12608, 12608,-200.00,-2107.67, -1.00, -1.00
94,11058,2,0,0,0, 12150, 12150,-200.00,-2079.67, -1.00, -1.00
95,11067,2,0,0,0, 11835, 11836,-200.00,-2078.33, -1.00, -1.00
96,11080,2,0,0,0, 11348, 11348,-200.00,-2103.00, -1.00, -1.00
97,11089,2,0,0,0, 11039, 11039,-200.00,-2135.67, -1.00, -1.00
98,11103,2,0,0,0, 10593, 10594,-200.00,-2072.67, -1.00, -1.00
99,11111,2,0,0,0, 10286, 10287,-200.00,-2091.00, -1.00, -1.00
100,11125,2,0,0,0,  9806,  9806,-200.00,-2090.00, -1.00, -1.00
101,11135,2,0,0,0,  9495,  9495,-200.00,-2075.00, -1.00, -1.00
102,11148,2,0,0,0,  9017,  9017,-200.00,-2043.00, -1.00, -1.00
103,11157,2,0,0,0,  8745,  8745,-200.00,-1961.67, -1.00, -1.00
104,11170,2,0,0,0,  8269,  8270,-200.00,-2071.67, -1.00, -1.00
105,11179,2,0,0,0,  7970,  7970,-200.00,-2000.67, -1.00, -1.00
106,11193,2,0,0,0,  7530,  7531,-200.00,-2024.67, -1.00, -1.00
107,11197,2,0,0,0,  7358,  7359,-200.00,-2152.67, -1.00, -1.00
108,11202,2,0,0,0,  7224,  7224,-200.00,-2024.33, -1.00, -1.00
109,11206,2,0,0,0,  7053,  7054,-200.00,-2251.00, -1.00, -1.00
110,11211,2,0,0,0,  6918,  6918,-200.00,-1931.00, -1.00, -1.00
111,11215,2,0,0,0,  6750,  6750,-200.00,-2235.00, -1.00, -1.00
112,11220,2,0,0,0,  6614,  6615,-200.00,-1924.00, -1.00, -1.00
113,11224,2,0,0,0,  6447,  6448,-200.00,-2219.00, -1.00, -1.00
114,11229,2,0,0,0,  6313,  6313,-200.00,-1915.00, -1.00, -1.00
115,11233,2,0,0,0,  6141,  6142,-200.00,-2231.00, -1.00, -1.00
116,11238,2,0,0,0,  6010,  6010,-200.00,-1920.00, -1.00, -1.00
117,11242,2,0,0,0,  5842,  5842,-200.00,-2224.00, -1.00, -1.00
118,11247,2,0,0,0,  5706,  5706,-200.00,-1908.00, -1.00, -1.00
119,11251,2,0,0,0,  5574,  5574,-200.00,-2044.00, -1.00, -1.00
120,11255,2,0,0,0,  5455,  5455,-200.00,-1799.00, -1.00, -1.00
121,11259,2,0,0,0,  5337,  5337,-200.00,-1845.00, -1.00, -1.00
122,11263,2,0,0,0,  5186,  5187,-200.00,-1940.00, -1.00, -1.00
123,11267,2,0,0,0,  5054,  5054,-200.00,-2005.00, -1.00, -1.00
124,11272,2,0,0,0,  4895,  4896,-200.00,-2051.00, -1.00, -1.00
125,11276,2,0,0,0,  4787,  4788,-200.00,-1836.00, -1.00, -1.00
126,11281,2,0,0,0,  4648,  4649,-200.00,-1732.00, -1.00, -1.00
127,11285,2,0,0,0,  4537,  4537,-200.00,-1651.00, -1.00, -1.00
128,11290,2,0,0,0,  4399,  4400,-200.00,-1663.00, -1.00, -1.00
129,11294,2,0,0,0,  4290,  4290,-200.00,-1652.00, -1.00, -1.00
130,11299,2,0,0,0,  4151,  4151,-200.00,-1653.00, -1.00, -1.00
131,11303,2,0,0,0,  4041,  4041,-200.00,-1651.00, -1.00, -1.00
132,11308,2,0,0,0,  3906,  3906,-200.00,-1646.00, -1.00, -1.00
133,11312,2,0,0,0,  3797,  3798,-200.00,-1635.00, -1.00, -1.00
134,11317,2,0,0,0,  3662,  3663,-200.00,-1625.00, -1.00, -1.00
135,11321,2,0,0,0,  3556,  3557,-200.00,-1615.00, -1.00, -1.00
136,11326,2,0,0,0,  3421,  3421,-200.00,-1610.00, -1.00, -1.00
137,11330,2,0,0,0,  3314,  3314,-200.00,-1605.00, -1.00, -1.00
138,11335,2,0,0,0,  3182,  3183,-200.00,-1603.00, -1.00, -1.00
139,11340,2,0,0,0,  3092,  3093,-200.00,-1423.00, -1.00, -1.00
140,11344,2,0,0,0,  3016,  3017,-200.00,-1268.00, -1.00, -1.00
141,11349,2,0,0,0,  2981,  2982,-200.00,-880.00, -1.00, -1.00
142,11358,2,0,0,0,  2963,  2963,-120.00,-560.00, -1.00, -1.00
143,11364,2,0,0,0,  2969,  2970,  0.00,-160.00, -1.00, -1.00
144,11371,0,1,294,0,  2978,  2978,  0.00,  5.67, -1.00, -1.00
145,11377,0,1,287,0,  2975,  2975,  0.00, 35.67, -1.00, -1.00
146,11384,0,1,281,0,  2987,  2988,102.86, 49.67, -1.00, -1.00
147,11391,0,1,274,0,  2995,  2996,  0.00, 46.67, -1.00, -1.00
148,11397,0,1,267,0,  2990,  2991,  0.00, 40.00, -1.00, -1.00
149,11404,0,1,261,0,  3026,  3027,200.00,108.67, -1.00, -1.00
150,11411,0,1,254,0,  3058,  3059,200.00,177.33, -1.00, -1.00
151,11417,1,1,247,0,  2986,  2986,-200.00,-46.00, -1.00, -1.00
152,11424,0,1,241,0,  2893,  2894,-200.00,-414.33, -1.00, -1.00
153,11431,2,0,0,0,  2734,  2735,-200.00,-959.67, -1.00, -1.00
154,11437,2,0,0,0,  2603,  2604,-200.00,-1156.33, -1.00, -1.00
155,11444,2,0,0,0,  2484,  2485,-200.00,-1230.67, -1.00, -1.00
156,11450,2,0,0,0,  2388,  2388,-200.00,-1096.67, -1.00, -1.00
157,11457,2,0,0,0,  2324,  2325,-200.00,-842.67, -1.00, -1.00
158,11464,2,0,0,0,  2168,  2169,-200.00,-948.33, -1.00, -1.00
159,11470,2,0,0,0,  2013,  2013,-200.00,-1145.00, -1.00, -1.00
160,11477,2,0,0,0,  1880,  1880,-200.00,-1342.33, -1.00, -1.00
161,11484,2,0,0,0,  1711,  1712,-200.00,-1379.33, -1.00, -1.00
162,11491,2,0,0,0,  1556,  1556,-200.00,-1305.33, -1.00, -1.00
163,11497,2,0,0,0,  1389,  1390,-200.00,-1482.00, -1.00, -1.00
164,11504,2,0,0,0,  1242,  1243,-200.00,-1419.33, -1.00, -1.00
165,11511,2,0,0,0,  1067,  1068,-200.00,-1476.67, -1.00, -1.00
166,11518,2,0,0,0,   914,   915,-200.00,-1357.00, -1.00, -1.00
167,11525,2,0,0,0,   866,   867,-200.00,-1074.00, -1.00, -1.00
168,11532,2,0,0,0,   871,   871,  0.00,-560.00, -1.00, -1.00
169,11540,0,1,293,0,   872,   873,  0.00,-120.67, -1.00, -1.00
170,11547,0,1,285,0,   872,   873,  0.00, 16.33, -1.00, -1.00
171,11554,0,1,278,0,   874,   875,  0.00,  8.00, -1.00, -1.00
172,11562,0,1,271,0,   877,   878,  0.00, 13.00, -1.00, -1.00
173,11569,0,1,263,0,   876,   876,  0.00, 10.33, -1.00, -1.00
174,11576,0,1,256,0,   880,   881,  0.00, 16.00, -1.00, -1.00
175,11584,0,1,249,0,   878,   878,  0.00,  3.67, -1.00, -1.00
