971733424 40.145393 -105.045921 1190.140015 1.596000 1501.199951 102
971733433 40.145279 -105.045830 1204.760010 1.596000 1499.199951 99
971733437 40.145237 -105.045784 1210.829956 1.605000 1498.800049 102
971733451 40.145176 -105.045563 1231.390015 1.596000 1497.599976 100
971733454 40.145184 -105.045509 1235.979980 1.586000 1497.400024 103
971733459 40.145203 -105.045418 1243.890015 1.577000 1497.000000 100
971733467 40.145226 -105.045280 1256.109985 1.568000 1496.400024 103
971733472 40.145229 -105.045181 1264.290039 1.568000 1496.599976 100
971733479 40.145222 -105.045059 1275.040039 1.568000 1496.199951 97
971733483 40.145206 -105.044983 1281.439941 1.568000 1496.199951 100
971733486 40.145195 -105.044930 1286.329956 1.652000 1496.199951 104
971733492 40.145164 -105.044830 1295.859985 1.558000 1496.000000 100
971733505 40.145077 -105.044609 1316.900024 1.568000 1496.199951 102
971733518 40.144997 -105.044395 1337.189941 1.568000 1496.199951 103
971733528 40.144936 -105.044235 1352.569946 1.568000 1496.599976 106
971733541 40.144894 -105.044006 1373.079956 1.568000 1496.800049 108
971733546 40.144905 -105.043915 1381.079956 1.558000 1497.400024 111
971733553 40.144951 -105.043800 1391.910034 1.568000 1496.599976 108
971733555 40.144962 -105.043770 1394.920044 1.558000 1496.599976 105
971733568 40.145046 -105.043541 1416.390015 1.568000 1496.000000 104
971733570 40.145058 -105.043510 1419.489990 1.568000 1495.800049 101
971733575 40.145088 -105.043419 1427.500000 1.586000 1496.000000 98
971733586 40.145149 -105.043228 1445.290039 1.577000 1495.800049 101
971733591 40.145164 -105.043121 1454.170044 1.586000 1495.599976 105
971733603 40.145176 -105.042885 1474.439941 1.605000 1495.400024 103
971733608 40.145176 -105.042786 1482.890015 1.605000 1495.199951 106
971733618 40.145164 -105.042587 1500.010010 1.624000 1495.800049 106
971733622 40.145161 -105.042511 1506.420044 1.624000 1496.000000 107
971733625 40.145149 -105.042442 1512.369995 1.633000 1496.599976 108
971733629 40.145145 -105.042366 1519.369995 1.642000 1496.800049 116
971733631 40.145142 -105.042328 1522.459961 1.642000 1496.599976 119
971733636 40.145134 -105.042229 1530.439941 1.624000 1496.400024 115
971733637 40.145130 -105.042206 1532.209961 1.642000 1496.400024 111
971733641 40.145126 -105.042130 1538.869995 1.652000 1496.400024 108
971733645 40.145115 -105.042053 1545.349976 1.661000 1496.400024 104
971733649 40.145092 -105.041977 1552.810059 1.661000 1496.400024 101
971733659 40.145004 -105.041809 1570.140015 1.670000 1496.199951 104
971733663 40.144974 -105.041748 1576.459961 1.680000 1496.400024 107
971733668 40.144939 -105.041664 1584.469971 1.680000 1496.400024 110
971733681 40.144871 -105.041435 1605.339966 1.670000 1496.800049 108
971733684 40.144867 -105.041382 1610.119995 1.661000 1496.800049 108
971733690 40.144905 -105.041290 1618.989990 1.614000 1496.599976 111
971733697 40.144989 -105.041252 1629.829956 1.652000 1496.199951 108
971733711 40.145180 -105.041260 1650.890015 1.624000 1496.800049 110
971733722 40.145336 -105.041267 1667.989990 1.605000 1497.000000 107
971733735 40.145515 -105.041275 1688.239990 1.586000 1497.199951 105
971733748 40.145699 -105.041275 1708.560059 1.577000 1497.599976 105
971733761 40.145889 -105.041267 1729.770020 1.577000 1497.400024 106
971733771 40.146034 -105.041275 1745.689941 1.586000 1496.800049 109
971733776 40.146107 -105.041275 1753.949951 1.586000 1496.599976 105
971733789 40.146301 -105.041283 1775.390015 1.586000 1496.199951 105
971733794 40.146370 -105.041283 1782.859985 1.596000 1495.800049 100
971733803 40.146503 -105.041275 1797.819946 1.596000 1494.199951 103
971733816 40.146694 -105.041275 1818.880005 1.605000 1492.800049 102
971733828 40.146873 -105.041260 1838.939941 1.605000 1491.599976 104
971733833 40.146950 -105.041252 1847.569946 1.605000 1491.400024 101
971733844 40.147118 -105.041229 1865.939941 1.624000 1490.800049 105
971733845 40.147133 -105.041229 1867.650024 1.624000 1490.800049 108
971733858 40.147308 -105.041122 1889.109985 1.624000 1490.000000 107
971733867 40.147419 -105.041031 1903.540039 1.624000 1489.400024 104
971733873 40.147480 -105.040955 1913.560059 1.624000 1489.199951 101
971733876 40.147507 -105.040901 1918.530029 1.624000 1489.199951 98
971733881 40.147545 -105.040825 1926.560059 1.624000 1489.199951 102
971733893 40.147617 -105.040604 1946.959961 1.633000 1489.199951 101
971733895 40.147629 -105.040565 1950.459961 1.633000 1489.199951 104
971733907 40.147694 -105.040337 1971.000000 1.568000 1489.199951 106
971733912 40.147720 -105.040230 1978.819946 1.558000 1489.400024 107
971733923 40.147766 -105.040024 1997.300049 1.652000 1489.800049 104
971733929 40.147797 -105.039909 2007.619995 1.652000 1490.199951 107
971733935 40.147831 -105.039803 2017.510010 1.661000 1490.199951 110
971733938 40.147850 -105.039742 2022.770020 1.661000 1490.400024 113
971733941 40.147873 -105.039696 2027.739990 1.661000 1490.400024 109
971733954 40.147964 -105.039482 2048.479980 1.661000 1491.000000 108
971733967 40.148060 -105.039276 2069.110107 1.652000 1491.400024 110
971733980 40.148151 -105.039047 2090.489990 1.540000 1491.400024 109
971733991 40.148235 -105.038872 2108.030029 1.642000 1491.800049 106
971733996 40.148285 -105.038795 2116.149902 1.642000 1491.800049 109
971734009 40.148438 -105.038681 2136.550049 1.624000 1491.400024 109
971734017 40.148548 -105.038673 2148.760010 1.614000 1491.800049 112
971734025 40.148659 -105.038673 2160.919922 1.614000 1493.199951 108
971734028 40.148693 -105.038673 2165.129883 1.605000 1493.400024 105
971734032 40.148750 -105.038666 2171.199951 1.596000 1494.000000 108
971734046 40.148941 -105.038643 2192.500000 1.586000 1494.199951 107
971734049 40.148983 -105.038643 2197.399902 1.577000 1494.599976 110
971734056 40.149082 -105.038643 2208.110107 1.568000 1494.199951 107
971734058 40.149105 -105.038643 2210.909912 1.568000 1493.800049 103
971734068 40.149239 -105.038628 2225.669922 1.558000 1493.199951 106
971734076 40.149345 -105.038620 2237.570068 1.540000 1491.599976 111
971734078 40.149380 -105.038612 2241.250000 1.540000 1491.400024 114
971734084 40.149471 -105.038605 2251.790039 1.540000 1491.000000 111
971734090 40.149567 -105.038597 2262.300049 1.549000 1490.000000 108
971734091 40.149586 -105.038597 2264.219971 1.558000 1489.800049 105
971734097 40.149685 -105.038582 2274.810059 1.558000 1489.400024 108
