# FAVORITES
BROCCOLI RAW COOKED,1,CUP,45,9,0,5,0,0.1 ,155,,,,,,,,,,,
APPLE PIE,1,PIECE,405,60,18,3,0,4.6 ,158,,,,,,,,,,,
