# fpcnt, time, flt_mode, hold_mode, hold_descent_cnt,  hold_climb_cnt, alt, gps_alt, delta_baro, ave_cr_val, flight_phase, r_fphase 
51,82360,1,0,0,0, 26273, 26274,200.00,1286.00,  1.00,  1.00
52,82365,1,0,0,0, 26444, 26445,200.00,1535.00,  1.00,  1.00
53,82369,1,0,0,0, 26605, 26606,200.00,1984.00,  1.00,  1.00
54,82374,1,0,0,0, 26818, 26819,200.00,2341.00,  1.00,  1.00
55,82378,1,0,0,0, 26983, 26983,200.00,2482.00,  1.00,  1.00
56,82383,1,0,0,0, 27154, 27154,200.00,2361.00,  1.00,  1.00
57,82388,1,0,0,0, 27264, 27265,200.00,1949.00,  1.00,  1.00
58,82392,1,0,0,0, 27407, 27407,200.00,1839.00,  1.00,  1.00
59,82397,1,0,0,0, 27525, 27526,200.00,1627.00,  1.00,  1.00
60,82401,1,0,0,0, 27667, 27668,200.00,1897.00,  1.00,  1.00
61,82406,1,0,0,0, 27791, 27792,200.00,1678.00,  1.00,  1.00
62,82410,1,0,0,0, 27955, 27955,200.00,2026.00,  1.00,  1.00
63,82415,1,0,0,0, 28074, 28074,200.00,1792.00,  1.00,  1.00
64,82419,1,0,0,0, 28215, 28215,200.00,2001.00,  1.00,  1.00
65,82424,1,0,0,0, 28351, 28352,200.00,1725.00,  1.00,  1.00
66,82428,1,0,0,0, 28472, 28472,200.00,1854.00,  1.00,  1.00
67,82433,1,0,0,0, 28627, 28627,200.00,1769.00,  1.00,  1.00
68,82437,1,0,0,0, 28755, 28755,200.00,1865.00,  1.00,  1.00
69,82442,1,0,0,0, 28913, 28914,200.00,1892.00,  1.00,  1.00
70,82446,1,0,0,0, 29048, 29048,200.00,1947.00,  1.00,  1.00
71,82451,1,0,0,0, 29248, 29249,200.00,2107.00,  1.00,  1.00
72,82455,1,0,0,0, 29419, 29420,200.00,2330.00,  1.00,  1.00
73,82460,1,0,0,0, 29602, 29602,200.00,2387.00,  1.00,  1.00
74,82464,1,0,0,0, 29722, 29722,200.00,2187.00,  1.00,  1.00
75,82469,1,0,0,0, 29849, 29850,200.00,1840.00,  1.00,  1.00
76,82473,1,0,0,0, 29940, 29941,200.00,1563.00,  1.00,  1.00
77,82478,1,0,0,0, 30071, 30071,200.00,1487.00,  1.00,  1.00
78,82482,1,0,0,0, 30199, 30200,200.00,1619.00,  1.00,  1.00
79,82487,1,0,0,0, 30373, 30373,200.00,1860.00,  1.00,  1.00
80,82491,1,0,0,0, 30501, 30502,200.00,1976.00,  1.00,  1.00
81,82496,1,0,0,0, 30641, 30642,200.00,1896.00,  1.00,  1.00
82,82500,1,0,0,0, 30745, 30746,200.00,1720.00,  1.00,  1.00
83,82505,1,0,0,0, 30866, 30866,200.00,1564.00,  1.00,  1.00
84,82509,1,0,0,0, 30959, 30960,200.00,1469.00,  1.00,  1.00
85,82514,1,0,0,0, 31084, 31084,200.00,1449.00,  1.00,  1.00
86,82518,1,0,0,0, 31184, 31184,200.00,1465.00,  1.00,  1.00
87,82523,1,0,0,0, 31313, 31314,200.00,1516.00,  1.00,  1.00
88,82527,1,0,0,0, 31430, 31431,200.00,1601.00,  1.00,  1.00
89,82532,1,0,0,0, 31599, 31600,200.00,1777.00,  1.00,  1.00
90,82536,1,0,0,0, 31730, 31730,200.00,1916.00,  1.00,  1.00
91,82541,1,0,0,0, 31868, 31868,200.00,1883.00,  1.00,  1.00
92,82545,1,0,0,0, 31957, 31958,200.00,1652.00,  1.00,  1.00
93,82550,1,0,0,0, 32065, 32066,200.00,1429.00,  1.00,  1.00
94,82554,1,0,0,0, 32150, 32151,200.00,1302.00,  1.00,  1.00
95,82559,1,0,0,0, 32255, 32255,200.00,1277.00,  1.00,  1.00
96,82563,1,0,0,0, 32345, 32345,200.00,1295.00,  1.00,  1.00
97,82568,1,0,0,0, 32467, 32467,200.00,1358.00,  1.00,  1.00
98,82572,1,0,0,0, 32574, 32575,200.00,1473.00,  1.00,  1.00
99,82577,1,0,0,0, 32705, 32705,200.00,1547.00,  1.00,  1.00
100,82581,1,0,0,0, 32812, 32813,200.00,1594.00,  1.00,  1.00
101,82586,1,0,0,0, 32945, 32945,200.00,1591.00,  1.00,  1.00
102,82590,1,0,0,0, 33047, 33048,200.00,1577.00,  1.00,  1.00
103,82595,1,0,0,0, 33174, 33174,200.00,1550.00,  1.00,  1.00
104,82599,1,0,0,0, 33269, 33269,200.00,1493.00,  1.00,  1.00
105,82604,1,0,0,0, 33400, 33400,200.00,1507.00,  1.00,  1.00
106,82608,1,0,0,0, 33503, 33504,200.00,1514.00,  1.00,  1.00
107,82613,1,0,0,0, 33613, 33613,200.00,1479.00,  1.00,  1.00
108,82617,1,0,0,0, 33693, 33694,200.00,1355.00,  1.00,  1.00
109,82622,1,0,0,0, 33794, 33795,200.00,1244.00,  1.00,  1.00
110,82626,1,0,0,0, 33878, 33878,200.00,1224.00,  1.00,  1.00
111,82631,1,0,0,0, 33983, 33984,200.00,1244.00,  1.00,  1.00
112,82635,1,0,0,0, 34065, 34066,200.00,1250.00,  1.00,  1.00
113,82642,1,0,0,0, 34211, 34212,200.00,1247.00,  1.00,  1.00
114,82647,1,0,0,0, 34302, 34303,200.00,1191.00,  1.00,  1.00
115,82651,1,0,0,0, 34416, 34416,200.00,1351.00,  1.00,  1.00
116,82656,1,0,0,0, 34507, 34508,200.00,1298.00,  1.00,  1.00
117,82660,1,0,0,0, 34631, 34631,200.00,1554.00,  1.00,  1.00
118,82665,1,0,0,0, 34743, 34743,200.00,1432.00,  1.00,  1.00
119,82669,1,0,0,0, 34916, 34916,200.00,1933.00,  1.00,  1.00
120,82674,1,0,0,0, 35040, 35041,200.00,1809.00,  1.00,  1.00
121,82678,1,0,0,0, 35139, 35139,200.00,1856.00,  1.00,  1.00
122,82683,1,0,0,0, 35181, 35181,200.00,1159.00,  1.00,  1.00
123,82687,1,0,0,0, 35201, 35201,200.00,763.00,  1.00,  1.00
124,82692,1,0,0,0, 35210, 35211,108.00,304.00,  1.00,  1.00
125,82696,1,0,0,0, 35217, 35217,105.00,171.00,  1.00,  1.00
126,82701,1,0,0,0, 35216, 35217,  0.00, 67.00,  1.00,  1.00
127,82705,0,1,0,295, 35210, 35211,  0.00,  1.00,  1.00,  1.00
128,82710,0,1,0,291, 35199, 35200,-132.00,-78.00,  1.00,  0.96
129,82714,0,1,0,286, 35201, 35202,  0.00,-64.00,  1.00,  0.92
130,82719,0,1,0,282, 35211, 35211,120.00,  6.00,  1.00,  0.96
131,82723,0,1,0,277, 35214, 35215,  0.00, 65.00,  1.00,  0.96
132,82728,0,1,0,273, 35212, 35213,  0.00, 47.00,  1.00,  0.96
133,82732,0,1,0,268, 35215, 35215,  0.00, 22.00,  1.00,  0.96
134,82737,0,1,0,264, 35217, 35217,  0.00, 15.00,  1.00,  0.96
135,82741,0,1,0,259, 35218, 35218,  0.00, 28.00,  1.00,  0.96
136,82746,0,1,0,255, 35218, 35219,  0.00, 13.00,  1.00,  0.96
137,82750,0,1,0,250, 35218, 35219,  0.00,  5.00,  1.00,  0.96
138,82755,0,1,0,246, 35218, 35219,  0.00,  0.00,  1.00,  0.96
139,82759,0,1,0,241, 35219, 35219,  0.00,  5.00,  1.00,  0.96
140,82764,0,1,0,237, 35220, 35221,  0.00,  9.00,  1.00,  0.96
141,82768,0,1,0,232, 35222, 35222,  0.00, 19.00,  1.00,  0.96
142,82773,0,1,0,228, 35219, 35220,  0.00,  2.00,  1.00,  0.96
143,82777,0,1,0,223, 35217, 35218,  0.00,-12.00,  1.00,  0.96
144,82782,0,1,0,219, 35215, 35215,  0.00,-30.00,  1.00,  0.96
145,82786,0,1,0,214, 35214, 35215,  0.00,-23.00,  1.00,  0.96
146,82791,0,1,0,210, 35215, 35216,  0.00, -9.00,  1.00,  0.96
147,82795,0,1,0,205, 35217, 35218,  0.00,  9.00,  1.00,  0.96
148,82800,0,1,0,201, 35220, 35220,  0.00, 26.00,  1.00,  0.96
149,82804,0,1,0,196, 35222, 35223,  0.00, 32.00,  1.00,  0.96
150,82809,0,1,0,192, 35220, 35220,  0.00, 14.00,  1.00,  0.96
151,82813,0,1,0,187, 35216, 35217,  0.00,-18.00,  1.00,  0.96
152,82818,0,1,0,183, 35210, 35210,  0.00,-52.00,  1.00,  0.96
153,82822,0,1,0,178, 35211, 35212,  0.00,-39.00,  1.00,  0.96
154,82827,0,1,0,174, 35214, 35214,  0.00, -7.00,  1.00,  0.96
155,82831,0,1,0,169, 35213, 35214,  0.00, 12.00,  1.00,  0.96
156,82836,0,1,0,165, 35210, 35210,  0.00, -5.00,  1.00,  0.96
157,82841,0,1,0,160, 35203, 35203,  0.00,-45.00,  1.00,  0.96
158,82845,0,1,0,155, 35201, 35201,  0.00,-50.00,  1.00,  0.96
159,82850,0,1,0,151, 35200, 35201,  0.00,-42.00,  1.00,  0.96
160,82854,0,1,0,146, 35198, 35198,  0.00,-24.00,  1.00,  0.96
161,82859,0,1,0,142, 35198, 35198,  0.00,-14.00,  1.00,  0.96
162,82863,0,1,0,137, 35194, 35194,  0.00,-30.00,  1.00,  0.96
163,82868,0,1,0,133, 35191, 35192,  0.00,-32.00,  1.00,  0.96
164,82872,0,1,0,128, 35194, 35194,  0.00,-17.00,  1.00,  0.96
165,82877,0,1,0,124, 35194, 35195,  0.00,  3.00,  1.00,  0.96
166,82881,0,1,0,119, 35195, 35196,  0.00, 20.00,  1.00,  0.96
167,82886,0,1,0,115, 35189, 35189,  0.00,-19.00,  1.00,  0.96
168,82890,0,1,0,110, 35174, 35174,-200.00,-94.00,  1.00,  0.92
169,82895,0,1,0,106, 35172, 35172,  0.00,-107.00,  1.00,  0.89
170,82899,0,1,0,101, 35176, 35177,  0.00,-63.00,  1.00,  0.85
171,82904,0,1,0,97, 35183, 35183,  0.00, 40.00,  1.00,  0.81
172,82908,0,1,0,92, 35183, 35183,  0.00, 48.00,  1.00,  0.77
173,82913,0,1,0,88, 35181, 35182,  0.00, 20.00,  1.00,  0.74
174,82917,0,1,0,83, 35182, 35183,  0.00, -3.00,  1.00,  0.70
175,82922,0,1,0,79, 35179, 35179,  0.00,-15.00,  1.00,  0.66
176,82926,0,1,0,74, 35175, 35176,  0.00,-27.00,  1.00,  0.62
177,82931,0,1,0,70, 35176, 35176,  0.00,-28.00,  1.00,  0.58
178,82935,0,1,0,65, 35178, 35178,  0.00, -6.00,  1.00,  0.55
179,82940,0,1,0,61, 35184, 35184,  0.00, 38.00,  1.00,  0.51
180,82946,0,1,0,56, 35185, 35186,  0.00, 37.33,  1.00,  0.47
181,82950,0,1,0,50, 35183, 35184,  0.00, 17.33,  1.00,  0.43
182,82955,0,1,0,46, 35184, 35185,  0.00, -2.67,  1.00,  0.39
183,82960,0,1,0,41, 35184, 35184,  0.00, -6.00,  1.00,  0.35
184,82964,0,1,0,36, 35184, 35184,  0.00,  4.00,  1.00,  0.31
185,82969,0,1,0,32, 35183, 35184,  0.00, -4.00,  1.00,  0.27
186,82973,0,1,0,27, 35173, 35174,-150.00,-54.00,  1.00,  0.24
187,82978,0,1,0,23, 35166, 35167,  0.00,-82.00,  1.00,  0.20
188,82982,0,1,0,18, 35167, 35168,  0.00,-73.00,  1.00,  0.16
189,82987,0,1,0,14, 35169, 35170,  0.00,-15.00,  1.00,  0.12
190,82991,0,1,0,9, 35172, 35173,  0.00, 28.00,  1.00,  0.09
191,82996,0,1,0,5, 35171, 35171,  0.00, 19.00,  1.00,  0.05
192,83000,0,0,0,0, 35168, 35169,  0.00, -4.00,  0.97,  0.01
193,83005,0,0,0,0, 35165, 35165,  0.00,-31.00,  0.92,  0.00
194,83009,0,0,0,0, 35162, 35163,  0.00,-42.00,  0.89,  0.00
195,83014,0,0,0,0, 35165, 35166,  0.00,-15.00,  0.85,  0.00
196,83018,0,0,0,0, 35167, 35168,  0.00,  7.00,  0.82,  0.00
197,83023,0,0,0,0, 35169, 35169,  0.00, 30.00,  0.77,  0.00
198,83027,0,0,0,0, 35166, 35166,  0.00,  3.00,  0.74,  0.00
199,83032,0,0,0,0, 35153, 35153,-156.00,-59.00,  0.70, -0.04
200,83036,0,0,0,0, 35180, 35180,200.00, 68.00,  0.67,  0.00
201,83041,0,0,0,0, 35319, 35319,200.00,639.00,  0.62,  0.04
202,83045,1,0,0,0, 35428, 35429,200.00,1236.00,  0.66,  0.08
203,83050,1,0,0,0, 35533, 35533,200.00,1521.00,  0.70,  0.11
204,83054,1,0,0,0, 35624, 35624,200.00,1420.00,  0.73,  0.15
205,83059,1,0,0,0, 35754, 35755,200.00,1395.00,  0.77,  0.19
206,83063,1,0,0,0, 35851, 35851,200.00,1460.00,  0.81,  0.23
207,83068,1,0,0,0, 35948, 35948,200.00,1393.00,  0.85,  0.26
208,83072,1,0,0,0, 36031, 36032,200.00,1288.00,  0.88,  0.30
209,83077,1,0,0,0, 36172, 36172,200.00,1367.00,  0.92,  0.34
210,83081,1,0,0,0, 36299, 36299,200.00,1614.00,  0.96,  0.38
211,83086,1,0,0,0, 36456, 36456,200.00,1827.00,  1.00,  0.42
212,83090,1,0,0,0, 36584, 36584,200.00,1903.00,  1.00,  0.45
213,83095,1,0,0,0, 36748, 36748,200.00,1924.00,  1.00,  0.49
214,83099,1,0,0,0, 36879, 36879,200.00,1951.00,  1.00,  0.53
215,83104,1,0,0,0, 37039, 37040,200.00,1951.00,  1.00,  0.57
216,83108,1,0,0,0, 37168, 37169,200.00,1940.00,  1.00,  0.60
217,83113,1,0,0,0, 37330, 37330,200.00,1933.00,  1.00,  0.64
218,83117,1,0,0,0, 37460, 37461,200.00,1943.00,  1.00,  0.68
219,83122,1,0,0,0, 37618, 37618,200.00,1930.00,  1.00,  0.72
220,83126,1,0,0,0, 37738, 37739,200.00,1882.00,  1.00,  0.75
221,83131,1,0,0,0, 37886, 37886,200.00,1824.00,  1.00,  0.79
222,83135,1,0,0,0, 38010, 38010,200.00,1812.00,  1.00,  0.83
223,83140,1,0,0,0, 38168, 38169,200.00,1844.00,  1.00,  0.87
224,83144,1,0,0,0, 38293, 38293,200.00,1877.00,  1.00,  0.91
225,83149,1,0,0,0, 38443, 38444,200.00,1857.00,  1.00,  0.94
226,83154,1,0,0,0, 38564, 38564,200.00,1709.00,  1.00,  0.98
227,83158,1,0,0,0, 38718, 38718,200.00,1854.00,  1.00,  1.00
228,83163,1,0,0,0, 38843, 38844,200.00,1754.00,  1.00,  1.00
229,83167,1,0,0,0, 38998, 38999,200.00,2045.00,  1.00,  1.00
230,83172,1,0,0,0, 39122, 39122,200.00,1771.00,  1.00,  1.00
231,83176,1,0,0,0, 39278, 39279,200.00,2051.00,  1.00,  1.00
232,83181,1,0,0,0, 39377, 39377,200.00,1672.00,  1.00,  1.00
233,83185,1,0,0,0, 39428, 39428,200.00,1431.00,  1.00,  1.00
234,83190,1,0,0,0, 39446, 39447,200.00,723.00,  1.00,  1.00
235,83194,1,0,0,0, 39506, 39506,200.00,627.00,  1.00,  1.00
236,83199,1,0,0,0, 39609, 39610,200.00,784.00,  1.00,  1.00
237,83203,1,0,0,0, 39703, 39703,200.00,1182.00,  1.00,  1.00
238,83208,1,0,0,0, 39812, 39812,200.00,1318.00,  1.00,  1.00
239,83212,1,0,0,0, 39869, 39870,200.00,1191.00,  1.00,  1.00
240,83217,1,0,0,0, 39898, 39899,200.00,837.00,  1.00,  1.00
241,83221,1,0,0,0, 39890, 39891,-120.00,361.00,  0.98,  1.00
242,83226,0,1,0,296, 39864, 39864,-200.00,-28.00,  1.00,  0.96
243,83230,2,1,0,296, 39897, 39898,200.00, 21.00,  1.00,  1.00
244,83235,0,1,0,0, 39973, 39974,200.00,365.00,  1.00,  1.00
245,83239,1,0,0,0, 40016, 40017,200.00,684.00,  1.00,  1.00
246,83244,1,0,0,0, 40032, 40033,192.00,583.00,  1.00,  1.00
247,83250,1,0,0,0, 40013, 40013,-190.00,215.67,  0.95,  0.96
248,83255,0,1,0,294, 40002, 40002,-132.00,-43.33,  1.00,  0.91
249,83260,2,1,0,294, 40005, 40006,  0.00,-95.33,  1.00,  0.87
250,83264,0,1,0,0, 40014, 40015,135.00, 13.00,  1.00,  0.91
251,83269,0,1,0,0, 40012, 40012,  0.00, 49.00,  1.00,  0.91
252,83273,0,1,0,0, 40002, 40003,-150.00,-13.00,  1.00,  0.87
253,83278,0,1,0,0, 39993, 39994,-108.00,-94.00,  1.00,  0.83
254,83282,2,1,0,0, 39994, 39995,  0.00,-81.00,  1.00,  0.80
255,83287,0,1,0,0, 40003, 40003,108.00,  5.00,  1.00,  0.83
256,83291,0,1,0,0, 40007, 40008,  0.00, 61.00,  1.00,  0.83
257,83296,0,1,0,0, 39997, 39998,-120.00, 16.00,  1.00,  0.83
258,83300,0,1,0,0, 39985, 39986,-180.00,-80.00,  1.00,  0.80
259,83305,2,1,0,0, 39984, 39984,  0.00,-104.00,  1.00,  0.76
260,83309,0,1,0,0, 39993, 39993,135.00,-19.00,  1.00,  0.80
261,83314,0,1,0,0, 40002, 40002,108.00, 77.00,  1.00,  0.80
262,83318,1,0,0,0, 40007, 40007,  0.00,106.00,  1.00,  0.80
263,83323,0,1,0,296, 40002, 40002,  0.00, 41.00,  1.00,  0.80
264,83327,0,1,0,291, 39989, 39989,-195.00,-60.00,  1.00,  0.76
265,83332,0,1,0,287, 39980, 39981,-108.00,-121.00,  1.00,  0.72
266,83336,2,1,0,287, 39977, 39978,  0.00,-116.00,  1.00,  0.68
267,83341,0,1,0,0, 39978, 39978,  0.00,-47.00,  1.00,  0.65
268,83345,0,1,0,0, 39988, 39989,150.00, 39.00,  1.00,  0.68
269,83350,0,1,0,0, 39977, 39978,-132.00, 10.00,  1.00,  0.65
270,83354,0,1,0,0, 39970, 39971,-105.00,-29.00,  1.00,  0.61
271,83359,2,1,0,0, 39962, 39963,  0.00,-111.00,  1.00,  0.57
272,83363,0,1,0,0, 39958, 39959,  0.00,-87.00,  1.00,  0.53
273,83368,0,1,0,0, 39965, 39966,  0.00,-24.00,  1.00,  0.50
274,83372,0,1,0,0, 39969, 39969,  0.00, 28.00,  1.00,  0.46
275,83377,0,1,0,0, 39969, 39969,  0.00, 48.00,  1.00,  0.42
276,83381,0,1,0,0, 39963, 39964,  0.00,-10.00,  1.00,  0.38
277,83386,0,1,0,0, 39955, 39956,  0.00,-62.00,  1.00,  0.34
278,83390,0,1,0,0, 39960, 39960,  0.00,-37.00,  1.00,  0.31
279,83395,0,1,0,0, 39967, 39967,  0.00, 21.00,  1.00,  0.27
280,83399,0,1,0,0, 39963, 39964,  0.00, 33.00,  1.00,  0.23
281,83404,0,1,0,0, 39956, 39956,  0.00,-20.00,  1.00,  0.19
282,83408,0,1,0,0, 39948, 39948,-120.00,-88.00,  1.00,  0.16
283,83413,0,1,0,0, 39947, 39948,  0.00,-72.00,  1.00,  0.12
284,83417,0,1,0,0, 39951, 39952,  0.00,-24.00,  1.00,  0.08
285,83422,0,1,0,0, 39956, 39957,  0.00, 36.00,  1.00,  0.04
286,83426,0,1,0,0, 39956, 39956,  0.00, 40.00,  1.00,  0.01
287,83431,0,1,0,0, 39947, 39947,-108.00,-16.00,  1.00, -0.03
288,83435,0,1,0,0, 39937, 39938,-150.00,-86.00,  1.00, -0.07
289,83440,2,1,0,0, 39930, 39930,  0.00,-114.00,  1.00, -0.07
290,83445,0,1,0,0, 39931, 39931,  0.00,-74.00,  1.00, -0.07
291,83449,0,1,0,0, 39943, 39944,180.00, 36.00,  1.00, -0.07
292,83454,0,1,0,0, 39950, 39951,  0.00, 92.00,  1.00, -0.07
293,83458,0,1,0,0, 39940, 39940,-150.00, 38.00,  1.00, -0.11
294,83463,0,1,0,0, 39925, 39925,-180.00,-82.00,  1.00, -0.15
295,83467,2,1,0,0, 39910, 39911,-200.00,-185.00,  1.00, -0.18
296,83472,2,0,0,0, 39915, 39916,  0.00,-115.00,  1.00, -0.18
297,83476,0,0,0,0, 39928, 39929,195.00, 10.00,  0.97, -0.18
298,83481,0,0,0,0, 39939, 39940,132.00,129.00,  0.92, -0.18
299,83485,1,0,0,0, 39937, 39937,  0.00, 99.00,  0.92, -0.18
300,83490,0,1,0,296, 39923, 39924,-168.00,-22.00,  1.00, -0.22
301,83494,0,1,0,291, 39909, 39909,-200.00,-136.00,  1.00, -0.26
302,83499,2,1,0,291, 39901, 39902,  0.00,-158.00,  1.00, -0.26
303,83503,0,1,0,0, 39905, 39905,  0.00,-82.00,  1.00, -0.26
