# fpcnt, time, flt_mode, hold_mode, hold_descent_cnt,  hold_climb_cnt, alt, gps_alt, delta_baro, ave_cr_val, flight_phase, r_fphase 
135,84121,0,0,0,0, 40010, 40011,  0.00, 18.00,  0.00, -0.74
136,84125,0,0,0,0, 40010, 40010,  0.00, 10.00,  0.00, -0.74
137,84130,0,0,0,0, 40015, 40015,  0.00, 20.00,  0.00, -0.74
138,84134,0,0,0,0, 40018, 40018,  0.00, 35.00,  0.00, -0.74
139,84139,0,0,0,0, 40018, 40019,  0.00, 35.00,  0.00, -0.74
140,84143,0,0,0,0, 40017, 40017,  0.00, 10.00,  0.00, -0.74
141,84148,0,0,0,0, 40014, 40014,  0.00,-17.00,  0.00, -0.74
142,84152,0,0,0,0, 40017, 40018,  0.00, -2.00,  0.00, -0.74
143,84157,0,0,0,0, 40022, 40023,  0.00, 23.00,  0.00, -0.74
144,84163,0,0,0,0, 40026, 40027,  0.00, 48.33,  0.00, -0.74
145,84168,0,0,0,0, 40024, 40024,  0.00, 25.33,  0.00, -0.74
146,84172,0,0,0,0, 40021, 40021,  0.00, -9.67,  0.00, -0.74
147,84177,0,0,0,0, 40020, 40020,  0.00,-27.00,  0.00, -0.74
148,84181,0,0,0,0, 40022, 40023,  0.00, -9.00,  0.00, -0.74
149,84186,0,0,0,0, 40028, 40028,  0.00, 30.00,  0.00, -0.74
150,84190,0,0,0,0, 40033, 40033,  0.00, 59.00,  0.00, -0.74
151,84195,0,0,0,0, 40034, 40034,  0.00, 53.00,  0.00, -0.74
152,84199,0,0,0,0, 40036, 40037,  0.00, 39.00,  0.00, -0.74
153,84204,0,0,0,0, 40038, 40038,  0.00, 22.00,  0.00, -0.74
154,84208,0,0,0,0, 40037, 40037,  0.00, 13.00,  0.00, -0.74
155,84213,0,0,0,0, 40033, 40034,  0.00,-13.00,  0.00, -0.74
156,84217,0,0,0,0, 40027, 40028,  0.00,-51.00,  0.00, -0.74
157,84222,0,0,0,0, 40023, 40023,  0.00,-62.00,  0.00, -0.74
158,84226,0,0,0,0, 40026, 40026,  0.00,-31.00,  0.00, -0.74
159,84231,0,0,0,0, 40033, 40033,  0.00, 27.00,  0.00, -0.74
160,84235,0,0,0,0, 40039, 40040,  0.00, 73.00,  0.00, -0.74
161,84240,0,0,0,0, 40038, 40039,  0.00, 54.00,  0.00, -0.74
162,84244,0,0,0,0, 40033, 40033,  0.00,  1.00,  0.00, -0.74
163,84249,0,0,0,0, 40028, 40029,  0.00,-49.00,  0.00, -0.74
164,84253,0,0,0,0, 40028, 40029,  0.00,-45.00,  0.00, -0.74
165,84258,0,0,0,0, 40031, 40031,  0.00, -8.00,  0.00, -0.74
166,84262,0,0,0,0, 40037, 40037,  0.00, 42.00,  0.00, -0.74
167,84267,0,0,0,0, 40045, 40046,  0.00, 74.00,  0.00, -0.74
168,84271,0,0,0,0, 40048, 40049,  0.00, 77.00,  0.00, -0.74
169,84276,0,0,0,0, 40044, 40044,  0.00, 31.00,  0.00, -0.74
170,84280,0,0,0,0, 40040, 40041,  0.00,-21.00,  0.00, -0.74
171,84285,0,0,0,0, 40040, 40040,  0.00,-36.00,  0.00, -0.74
172,84290,0,0,0,0, 40044, 40044,  0.00, -4.00,  0.00, -0.74
173,84294,0,0,0,0, 40050, 40051,  0.00, 46.00,  0.00, -0.74
174,84299,0,0,0,0, 40050, 40051,  0.00, 46.00,  0.00, -0.74
175,84303,0,0,0,0, 40050, 40051,  0.00, 30.00,  0.00, -0.74
176,84308,0,0,0,0, 40048, 40048,  0.00, -8.00,  0.00, -0.74
177,84312,0,0,0,0, 40044, 40044,  0.00,-28.00,  0.00, -0.74
178,84317,0,0,0,0, 40045, 40046,  0.00,-24.00,  0.00, -0.74
179,84321,0,0,0,0, 40044, 40045,  0.00,-21.00,  0.00, -0.74
180,84326,0,0,0,0, 40046, 40047,  0.00,  7.00,  0.00, -0.74
181,84330,0,0,0,0, 40050, 40051,  0.00, 23.00,  0.00, -0.74
182,84335,0,0,0,0, 40049, 40050,  0.00, 24.00,  0.00, -0.74
183,84339,0,0,0,0, 40051, 40051,  0.00, 26.00,  0.00, -0.74
184,84344,0,0,0,0, 40050, 40050,  0.00,  2.00,  0.00, -0.74
185,84348,0,0,0,0, 40049, 40049,  0.00,  1.00,  0.00, -0.74
186,84353,0,0,0,0, 40051, 40052,  0.00, -1.00,  0.00, -0.74
187,84357,0,0,0,0, 40054, 40055,  0.00, 18.00,  0.00, -0.74
188,84362,0,0,0,0, 40060, 40061,  0.00, 47.00,  0.00, -0.74
189,84366,0,0,0,0, 40068, 40068,120.00, 79.00,  0.00, -0.74
190,84371,0,0,0,0, 40069, 40070,  0.00, 68.00,  0.00, -0.74
191,84375,0,0,0,0, 40070, 40070,  0.00, 49.00,  0.00, -0.74
192,84380,0,0,0,0, 40069, 40069,  0.00,  5.00,  0.00, -0.74
193,84384,0,0,0,0, 40069, 40069,  0.00,  1.00,  0.00, -0.74
194,84389,0,0,0,0, 40074, 40075,  0.00, 16.00,  0.00, -0.74
195,84393,0,0,0,0, 40075, 40075,  0.00, 25.00,  0.00, -0.74
196,84398,0,0,0,0, 40075, 40075,  0.00, 25.00,  0.00, -0.74
197,84402,0,0,0,0, 40076, 40076,  0.00, 10.00,  0.00, -0.70
198,84407,0,0,0,0, 40073, 40073,  0.00, -7.00,  0.00, -0.66
199,84411,0,0,0,0, 40075, 40076,  0.00,  3.00,  0.00, -0.62
200,84416,0,0,0,0, 40074, 40075,  0.00, -6.00,  0.00, -0.59
201,84420,0,0,0,0, 40075, 40076,  0.00, 11.00,  0.00, -0.55
202,84425,0,0,0,0, 40080, 40080,  0.00, 21.00,  0.00, -0.51
203,84430,0,0,0,0, 40080, 40080,  0.00, 25.00,  0.00, -0.47
204,84434,0,0,0,0, 40080, 40081,  0.00, 20.00,  0.00, -0.43
205,84439,0,0,0,0, 40078, 40078,  0.00, -8.00,  0.00, -0.40
206,84443,0,0,0,0, 40072, 40072,  0.00,-38.00,  0.00, -0.36
207,84448,0,0,0,0, 40071, 40071,  0.00,-42.00,  0.00, -0.32
208,84452,0,0,0,0, 40072, 40073,  0.00,-29.00,  0.00, -0.28
209,84457,0,0,0,0, 40077, 40077,  0.00, 21.00,  0.00, -0.25
210,84461,0,0,0,0, 40085, 40086,120.00, 65.00,  0.00, -0.21
211,84468,0,0,0,0, 40087, 40088,  0.00, 65.67,  0.00, -0.17
212,84472,0,0,0,0, 40089, 40089,  0.00, 55.67,  0.00, -0.12
213,84477,0,0,0,0, 40090, 40091,  0.00, 19.67,  0.00, -0.08
214,84481,0,0,0,0, 40093, 40093,  0.00, 29.00,  0.00, -0.04
215,84486,0,0,0,0, 40099, 40099,  0.00, 43.00,  0.00,  0.00
216,84490,0,0,0,0, 40100, 40101,  0.00, 44.00,  0.00,  0.00
217,84495,0,0,0,0, 40100, 40100,  0.00, 29.00,  0.00,  0.00
218,84499,0,0,0,0, 40100, 40100,  0.00,  5.00,  0.00,  0.00
219,84504,0,0,0,0, 40103, 40104,  0.00, 12.00,  0.00,  0.00
220,84509,0,0,0,0, 40107, 40107,  0.00, 28.00,  0.00,  0.00
221,84513,0,0,0,0, 40110, 40110,  0.00, 43.00,  0.00,  0.00
222,84518,0,0,0,0, 40106, 40107,  0.00, 15.00,  0.00,  0.00
223,84522,0,0,0,0, 40098, 40099,-120.00,-41.00,  0.00,  0.00
224,84527,0,0,0,0, 40102, 40102,  0.00,-40.00,  0.00,  0.00
225,84531,0,0,0,0, 40110, 40110,120.00, 16.00,  0.00,  0.00
226,84536,0,0,0,0, 40110, 40111,  0.00, 56.00,  0.00,  0.00
227,84540,0,0,0,0, 40103, 40103,-105.00,  5.00,  0.00,  0.00
228,84545,0,0,0,0, 40098, 40098,  0.00,-55.00,  0.00,  0.00
229,84549,0,0,0,0, 40101, 40101,  0.00,-40.00,  0.00,  0.00
230,84554,0,0,0,0, 40106, 40107,  0.00, 15.00,  0.00,  0.00
231,84558,0,0,0,0, 40077, 40078,-200.00,-110.00,  0.00, -0.04
232,84563,0,0,0,0, 39967, 39967,-200.00,-565.00,  0.00, -0.08
233,84567,2,0,0,0, 39819, 39820,-200.00,-1325.00, -0.03, -0.11
234,84572,2,0,0,0, 39756, 39756,-200.00,-1432.00, -0.08, -0.15
235,84576,2,0,0,0, 39654, 39655,-200.00,-1502.00, -0.11, -0.19
236,84581,2,0,0,0, 39536, 39537,-200.00,-1234.00, -0.15, -0.23
237,84585,2,0,0,0, 39396, 39396,-200.00,-1682.00, -0.18, -0.26
238,84590,2,0,0,0, 39297, 39298,-200.00,-1568.00, -0.23, -0.30
239,84594,2,0,0,0, 39169, 39170,-200.00,-1736.00, -0.26, -0.34
240,84599,2,0,0,0, 39062, 39063,-200.00,-1464.00, -0.30, -0.38
241,84603,2,0,0,0, 38933, 38933,-200.00,-1713.00, -0.33, -0.42
242,84608,2,0,0,0, 38831, 38832,-200.00,-1481.00, -0.38, -0.45
243,84612,2,0,0,0, 38704, 38704,-200.00,-1688.00, -0.41, -0.49
244,84617,2,0,0,0, 38607, 38607,-200.00,-1431.00, -0.45, -0.53
245,84621,2,0,0,0, 38483, 38483,-200.00,-1643.00, -0.48, -0.57
246,84626,2,0,0,0, 38379, 38380,-200.00,-1424.00, -0.52, -0.60
247,84630,2,0,0,0, 38250, 38251,-200.00,-1681.00, -0.56, -0.64
248,84635,2,0,0,0, 38146, 38146,-200.00,-1477.00, -0.60, -0.68
249,84639,2,0,0,0, 38019, 38020,-200.00,-1696.00, -0.63, -0.72
250,84644,2,0,0,0, 37917, 37918,-200.00,-1459.00, -0.68, -0.75
251,84648,2,0,0,0, 37790, 37791,-200.00,-1678.00, -0.71, -0.79
252,84653,2,0,0,0, 37693, 37693,-200.00,-1431.00, -0.75, -0.83
253,84657,2,0,0,0, 37566, 37567,-200.00,-1658.00, -0.78, -0.87
254,84662,2,0,0,0, 37465, 37466,-200.00,-1427.00, -0.83, -0.90
255,84666,2,0,0,0, 37338, 37338,-200.00,-1674.00, -0.86, -0.94
256,84671,2,0,0,0, 37234, 37234,-200.00,-1455.00, -0.90, -0.98
257,84675,2,0,0,0, 37106, 37107,-200.00,-1691.00, -0.93, -1.00
258,84680,2,0,0,0, 37002, 37003,-200.00,-1472.00, -0.98, -1.00
259,84684,2,0,0,0, 36874, 36874,-200.00,-1696.00, -1.00, -1.00
260,84689,2,0,0,0, 36774, 36774,-200.00,-1456.00, -1.00, -1.00
261,84693,2,0,0,0, 36646, 36647,-200.00,-1680.00, -1.00, -1.00
262,84698,2,0,0,0, 36539, 36540,-200.00,-1468.00, -1.00, -1.00
263,84702,2,0,0,0, 36407, 36408,-200.00,-1728.00, -1.00, -1.00
264,84707,2,0,0,0, 36306, 36306,-200.00,-1492.00, -1.00, -1.00
265,84711,2,0,0,0, 36185, 36186,-200.00,-1669.00, -1.00, -1.00
266,84716,2,0,0,0, 36119, 36119,-200.00,-1273.00, -1.00, -1.00
267,84720,2,0,0,0, 36020, 36021,-200.00,-1364.00, -1.00, -1.00
268,84725,2,0,0,0, 35885, 35886,-200.00,-1299.00, -1.00, -1.00
269,84729,2,0,0,0, 35776, 35777,-200.00,-1580.00, -1.00, -1.00
270,84734,2,0,0,0, 35647, 35647,-200.00,-1601.00, -1.00, -1.00
271,84738,2,0,0,0, 35541, 35542,-200.00,-1591.00, -1.00, -1.00
272,84743,2,0,0,0, 35414, 35415,-200.00,-1554.00, -1.00, -1.00
273,84747,2,0,0,0, 35335, 35335,-200.00,-1433.00, -1.00, -1.00
274,84752,2,0,0,0, 35257, 35258,-200.00,-1215.00, -1.00, -1.00
275,84757,2,0,0,0, 35216, 35217,-200.00,-871.00, -1.00, -1.00
276,84761,2,0,0,0, 35196, 35197,-200.00,-576.00, -1.00, -1.00
277,84766,2,0,0,0, 35197, 35197,  0.00,-260.00, -1.00, -1.00
278,84772,0,1,295,0, 35209, 35210,120.00,-56.00, -1.00, -1.00
279,84777,0,1,289,0, 35211, 35212,  0.00, 52.00, -1.00, -1.00
280,84781,0,1,284,0, 35214, 35214,  0.00, 63.00, -1.00, -1.00
281,84786,0,1,280,0, 35220, 35220,  0.00, 47.00, -1.00, -1.00
282,84790,0,1,275,0, 35225, 35226,  0.00, 64.00, -1.00, -1.00
283,84795,0,1,271,0, 35226, 35226,  0.00, 53.00, -1.00, -1.00
284,84799,0,1,266,0, 35223, 35223,  0.00, 14.00, -1.00, -1.00
285,84804,0,1,262,0, 35219, 35219,  0.00,-27.00, -1.00, -1.00
286,84808,0,1,257,0, 35216, 35217,  0.00,-46.00, -1.00, -1.00
287,84813,0,1,253,0, 35215, 35216,  0.00,-35.00, -1.00, -1.00
288,84817,0,1,248,0, 35217, 35218,  0.00, -9.00, -1.00, -1.00
289,84822,0,1,244,0, 35220, 35221,  0.00, 18.00, -1.00, -1.00
290,84826,0,1,239,0, 35222, 35223,  0.00, 32.00, -1.00, -1.00
291,84831,0,1,235,0, 35225, 35226,  0.00, 34.00, -1.00, -1.00
292,84835,0,1,230,0, 35225, 35226,  0.00, 22.00, -1.00, -1.00
293,84840,0,1,226,0, 35219, 35220,  0.00,-12.00, -1.00, -1.00
294,84844,0,1,221,0, 35217, 35218,  0.00,-34.00, -1.00, -1.00
295,84849,0,1,217,0, 35214, 35215,  0.00,-46.00, -1.00, -1.00
296,84853,0,1,212,0, 35211, 35212,  0.00,-37.00, -1.00, -1.00
297,84858,0,1,208,0, 35214, 35214,  0.00,-15.00, -1.00, -1.00
298,84862,0,1,203,0, 35214, 35215,  0.00, -3.00, -1.00, -1.00
299,84867,0,1,199,0, 35217, 35217,  0.00, 24.00, -1.00, -1.00
300,84871,0,1,194,0, 35220, 35221,  0.00, 27.00, -1.00, -1.00
301,84876,0,1,190,0, 35219, 35220,  0.00, 23.00, -1.00, -1.00
302,84880,0,1,185,0, 35221, 35222,  0.00, 21.00, -1.00, -1.00
303,84885,0,1,181,0, 35220, 35221,  0.00,  2.00, -1.00, -1.00
304,84889,0,1,176,0, 35219, 35219,  0.00,  1.00, -1.00, -1.00
305,84894,0,1,172,0, 35222, 35222,  0.00,  3.00, -1.00, -1.00
306,84898,0,1,167,0, 35222, 35223,  0.00,  7.00, -1.00, -1.00
307,84903,0,1,163,0, 35227, 35227,  0.00, 32.00, -1.00, -1.00
308,84907,0,1,158,0, 35197, 35197,-200.00,-130.00, -1.00, -1.00
309,84912,0,1,154,0, 35048, 35049,-200.00,-726.00, -1.00, -1.00
310,84917,2,0,0,0, 34910, 34910,-200.00,-1298.00, -1.00, -1.00
311,84921,2,0,0,0, 34764, 34764,-200.00,-1878.00, -1.00, -1.00
312,84926,2,0,0,0, 34641, 34642,-200.00,-1774.00, -1.00, -1.00
313,84930,2,0,0,0, 34483, 34483,-200.00,-2012.00, -1.00, -1.00
314,84935,2,0,0,0, 34354, 34355,-200.00,-1798.00, -1.00, -1.00
315,84939,2,0,0,0, 34194, 34194,-200.00,-2106.00, -1.00, -1.00
316,84944,2,0,0,0, 34066, 34066,-200.00,-1828.00, -1.00, -1.00
317,84948,2,0,0,0, 33902, 33902,-200.00,-2132.00, -1.00, -1.00
318,84953,2,0,0,0, 33775, 33776,-200.00,-1840.00, -1.00, -1.00
319,84957,2,0,0,0, 33618, 33619,-200.00,-2113.00, -1.00, -1.00
320,84962,2,0,0,0, 33489, 33489,-200.00,-1809.00, -1.00, -1.00
321,84966,2,0,0,0, 33330, 33331,-200.00,-2096.00, -1.00, -1.00
322,84971,2,0,0,0, 33200, 33200,-200.00,-1831.00, -1.00, -1.00
323,84975,2,0,0,0, 33037, 33037,-200.00,-2130.00, -1.00, -1.00
324,84980,2,0,0,0, 32906, 32906,-200.00,-1859.00, -1.00, -1.00
325,84984,2,0,0,0, 32739, 32739,-200.00,-2174.00, -1.00, -1.00
326,84989,2,0,0,0, 32608, 32608,-200.00,-1883.00, -1.00, -1.00
327,84993,2,0,0,0, 32442, 32442,-200.00,-2189.00, -1.00, -1.00
328,84998,2,0,0,0, 32310, 32311,-200.00,-1882.00, -1.00, -1.00
329,85002,2,0,0,0, 32148, 32149,-200.00,-2168.00, -1.00, -1.00
330,85007,2,0,0,0, 32012, 32013,-200.00,-1882.00, -1.00, -1.00
331,85011,2,0,0,0, 31852, 31853,-200.00,-2154.00, -1.00, -1.00
332,85016,2,0,0,0, 31726, 31726,-200.00,-1848.00, -1.00, -1.00
333,85020,2,0,0,0, 31559, 31560,-200.00,-2139.00, -1.00, -1.00
334,85025,2,0,0,0, 31431, 31432,-200.00,-1851.00, -1.00, -1.00
335,85029,2,0,0,0, 31262, 31262,-200.00,-2192.00, -1.00, -1.00
336,85034,2,0,0,0, 31125, 31125,-200.00,-1905.00, -1.00, -1.00
337,85038,2,0,0,0, 30960, 30961,-200.00,-2218.00, -1.00, -1.00
338,85043,2,0,0,0, 30820, 30820,-200.00,-1933.00, -1.00, -1.00
