# fpcnt, time, flt_mode, hold_mode, hold_descent_cnt,  hold_climb_cnt, alt, gps_alt, delta_baro, ave_cr_val, flight_phase, r_fphase 
30,73762,0,0,0,0, 26388, 26388,  0.00, 10.00,  0.00,  0.49
31,73767,0,0,0,0, 26385, 26386,  0.00, -7.00,  0.00,  0.49
32,73771,0,0,0,0, 26385, 26386,  0.00, -7.00,  0.00,  0.49
33,73776,0,0,0,0, 26385, 26386,  0.00,-12.00,  0.00,  0.49
34,73780,0,0,0,0, 26387, 26388,  0.00, 10.00,  0.00,  0.49
35,73785,0,0,0,0, 26388, 26388,  0.00, 14.00,  0.00,  0.49
36,73789,0,0,0,0, 26386, 26387,  0.00,  4.00,  0.00,  0.49
37,73794,0,0,0,0, 26385, 26386,  0.00,-10.00,  0.00,  0.49
38,73798,0,0,0,0, 26384, 26384,  0.00,-19.00,  0.00,  0.49
39,73803,0,0,0,0, 26387, 26388,  0.00,  3.00,  0.00,  0.49
40,73807,0,0,0,0, 26390, 26390,  0.00, 22.00,  0.00,  0.49
41,73812,0,0,0,0, 26389, 26390,  0.00, 23.00,  0.00,  0.49
42,73816,0,0,0,0, 26388, 26389,  0.00,  6.00,  0.00,  0.49
43,73821,0,0,0,0, 26387, 26388,  0.00,-13.00,  0.00,  0.49
44,73825,0,0,0,0, 26387, 26388,  0.00, -9.00,  0.00,  0.49
45,73830,0,0,0,0, 26389, 26389,  0.00,  4.00,  0.00,  0.49
46,73834,0,0,0,0, 26388, 26389,  0.00,  3.00,  0.00,  0.49
47,73839,0,0,0,0, 26388, 26389,  0.00,  3.00,  0.00,  0.49
48,73843,0,0,0,0, 26391, 26392,  0.00, 10.00,  0.00,  0.49
49,73848,0,0,0,0, 26394, 26395,  0.00, 27.00,  0.00,  0.49
50,73852,0,0,0,0, 26393, 26393,  0.00, 22.00,  0.00,  0.49
51,73857,0,0,0,0, 26391, 26392,  0.00, -1.00,  0.00,  0.49
52,73861,0,0,0,0, 26387, 26387,  0.00,-33.00,  0.00,  0.49
53,73866,0,0,0,0, 26386, 26387,  0.00,-32.00,  0.00,  0.49
54,73870,0,0,0,0, 26388, 26389,  0.00,-14.00,  0.00,  0.49
55,73875,0,0,0,0, 26388, 26388,  0.00,  6.00,  0.00,  0.49
56,73880,0,0,0,0, 26387, 26387,  0.00,  6.00,  0.00,  0.49
57,73884,0,0,0,0, 26384, 26385,  0.00,-19.00,  0.00,  0.49
58,73889,0,0,0,0, 26383, 26384,  0.00,-23.00,  0.00,  0.49
59,73893,0,0,0,0, 26385, 26386,  0.00, -9.00,  0.00,  0.49
60,73898,0,0,0,0, 26385, 26385,  0.00,  6.00,  0.00,  0.49
61,73902,0,0,0,0, 26385, 26386,  0.00, 10.00,  0.00,  0.49
62,73907,0,0,0,0, 26387, 26388,  0.00,  8.00,  0.00,  0.49
63,73911,0,0,0,0, 26386, 26387,  0.00,  3.00,  0.00,  0.49
64,73916,0,0,0,0, 26387, 26388,  0.00,  7.00,  0.00,  0.49
65,73920,0,0,0,0, 26387, 26388,  0.00, -1.00,  0.00,  0.49
66,73925,0,0,0,0, 26388, 26389,  0.00,  8.00,  0.00,  0.49
67,73929,0,0,0,0, 26388, 26389,  0.00,  4.00,  0.00,  0.49
68,73934,0,0,0,0, 26385, 26386,  0.00, -8.00,  0.00,  0.49
69,73938,0,0,0,0, 26386, 26387,  0.00, -7.00,  0.00,  0.49
70,73943,0,0,0,0, 26387, 26388,  0.00, -3.00,  0.00,  0.49
71,73947,0,0,0,0, 26388, 26388,  0.00, 14.00,  0.00,  0.46
72,73952,0,0,0,0, 26388, 26388,  0.00,  9.00,  0.00,  0.42
73,73956,0,0,0,0, 26386, 26387,  0.00, -5.00,  0.00,  0.38
74,73961,0,0,0,0, 26388, 26389,  0.00, -2.00,  0.00,  0.34
75,73965,0,0,0,0, 26390, 26391,  0.00,  8.00,  0.00,  0.30
76,73970,0,0,0,0, 26390, 26390,  0.00, 18.00,  0.00,  0.27
77,73974,0,0,0,0, 26389, 26390,  0.00,  5.00,  0.00,  0.23
78,73979,0,0,0,0, 26386, 26387,  0.00,-17.00,  0.00,  0.19
79,73983,0,0,0,0, 26386, 26386,  0.00,-17.00,  0.00,  0.15
80,73988,0,0,0,0, 26387, 26387,  0.00, -8.00,  0.00,  0.12
81,73992,0,0,0,0, 26385, 26385,  0.00, -6.00,  0.00,  0.08
82,73997,0,0,0,0, 26384, 26384,  0.00,-10.00,  0.00,  0.04
83,74001,0,0,0,0, 26383, 26384,  0.00,-19.00,  0.00,  0.00
84,74006,0,0,0,0, 26384, 26384,  0.00, -5.00,  0.00,  0.00
85,74011,0,0,0,0, 26388, 26388,  0.00, 15.00,  0.00,  0.00
86,74015,0,0,0,0, 26386, 26387,  0.00, 10.00,  0.00,  0.00
87,74020,0,0,0,0, 26385, 26385,  0.00,  2.00,  0.00,  0.00
88,74024,0,0,0,0, 26383, 26384,  0.00,-24.00,  0.00,  0.00
89,74029,0,0,0,0, 26382, 26382,  0.00,-18.00,  0.00,  0.00
90,74033,0,0,0,0, 26383, 26383,  0.00, -9.00,  0.00,  0.00
91,74038,0,0,0,0, 26385, 26386,  0.00,  9.00,  0.00,  0.00
92,74042,0,0,0,0, 26386, 26386,  0.00, 18.00,  0.00,  0.00
93,74047,0,0,0,0, 26389, 26390,  0.00, 25.00,  0.00,  0.00
94,74051,0,0,0,0, 26388, 26389,  0.00, 12.00,  0.00,  0.00
95,74056,0,0,0,0, 26386, 26387,  0.00, -1.00,  0.00,  0.00
96,74062,0,0,0,0, 26387, 26387,  0.00, -9.67,  0.00,  0.00
97,74066,0,0,0,0, 26386, 26387,  0.00, -9.67,  0.00,  0.00
98,74071,0,0,0,0, 26387, 26387,  0.00,  2.33,  0.00,  0.00
99,74075,0,0,0,0, 26385, 26385,  0.00,-11.00,  0.00,  0.00
100,74080,0,0,0,0, 26383, 26384,  0.00,-14.00,  0.00,  0.00
101,74084,0,0,0,0, 26382, 26382,  0.00,-23.00,  0.00,  0.00
102,74089,0,0,0,0, 26381, 26382,  0.00,-17.00,  0.00,  0.00
103,74093,0,0,0,0, 26384, 26385,  0.00,  6.00,  0.00,  0.00
104,74098,0,0,0,0, 26385, 26386,  0.00, 15.00,  0.00,  0.00
105,74102,0,0,0,0, 26385, 26385,  0.00, 19.00,  0.00,  0.00
106,74107,0,0,0,0, 26385, 26385,  0.00,  4.00,  0.00,  0.00
107,74111,0,0,0,0, 26384, 26384,  0.00, -5.00,  0.00,  0.00
108,74116,0,0,0,0, 26383, 26384,  0.00, -9.00,  0.00,  0.00
109,74120,0,0,0,0, 26383, 26384,  0.00, -9.00,  0.00,  0.00
110,74125,0,0,0,0, 26380, 26381,  0.00,-16.00,  0.00,  0.00
111,74129,0,0,0,0, 26381, 26381,  0.00, -7.00,  0.00,  0.00
112,74134,0,0,0,0, 26381, 26382,  0.00, -7.00,  0.00,  0.00
113,74138,0,0,0,0, 26382, 26382,  0.00, 10.00,  0.00,  0.00
114,74143,0,0,0,0, 26383, 26383,  0.00,  9.00,  0.00,  0.00
115,74147,0,0,0,0, 26382, 26382,  0.00,  4.00,  0.00,  0.00
116,74152,0,0,0,0, 26379, 26380,  0.00,-13.00,  0.00,  0.00
117,74156,0,0,0,0, 26379, 26380,  0.00,-17.00,  0.00,  0.00
118,74161,0,0,0,0, 26378, 26378,  0.00,-16.00,  0.00,  0.00
119,74165,0,0,0,0, 26380, 26380,  0.00,  6.00,  0.00,  0.00
120,74170,0,0,0,0, 26380, 26381,  0.00,  6.00,  0.00,  0.00
121,74174,0,0,0,0, 26381, 26382,  0.00, 15.00,  0.00,  0.00
122,74179,0,0,0,0, 26382, 26383,  0.00,  9.00,  0.00,  0.00
123,74183,0,0,0,0, 26384, 26384,  0.00, 19.00,  0.00,  0.00
124,74188,0,0,0,0, 26383, 26384,  0.00, 10.00,  0.00,  0.00
125,74193,0,0,0,0, 26381, 26381,  0.00, -2.00,  0.00,  0.00
126,74197,0,0,0,0, 26378, 26378,  0.00,-27.00,  0.00,  0.00
127,74202,0,0,0,0, 26379, 26380,  0.00,-19.00,  0.00,  0.00
128,74206,0,0,0,0, 26380, 26381,  0.00, -6.00,  0.00,  0.00
129,74211,0,0,0,0, 26379, 26380,  0.00,  5.00,  0.00,  0.00
130,74215,0,0,0,0, 26377, 26378,  0.00, -9.00,  0.00,  0.00
131,74220,0,0,0,0, 26376, 26376,  0.00,-18.00,  0.00,  0.00
132,74224,0,0,0,0, 26374, 26375,  0.00,-24.00,  0.00,  0.00
133,74229,0,0,0,0, 26375, 26376,  0.00,-10.00,  0.00,  0.00
134,74233,0,0,0,0, 26376, 26377,  0.00, -1.00,  0.00,  0.00
135,74238,0,0,0,0, 26377, 26378,  0.00, 13.00,  0.00,  0.00
136,74242,0,0,0,0, 26379, 26379,  0.00, 19.00,  0.00,  0.00
137,74247,0,0,0,0, 26380, 26380,  0.00, 18.00,  0.00,  0.00
138,74251,0,0,0,0, 26379, 26380,  0.00,  9.00,  0.00,  0.00
139,74256,0,0,0,0, 26378, 26379,  0.00, -5.00,  0.00,  0.00
140,74260,0,0,0,0, 26377, 26378,  0.00,-14.00,  0.00,  0.00
141,74265,0,0,0,0, 26377, 26377,  0.00, -9.00,  0.00,  0.00
142,74269,0,0,0,0, 26377, 26377,  0.00, -5.00,  0.00,  0.00
143,74274,0,0,0,0, 26378, 26379,  0.00,  4.00,  0.00,  0.00
144,74278,0,0,0,0, 26378, 26379,  0.00,  4.00,  0.00,  0.00
145,74283,0,0,0,0, 26378, 26378,  0.00,  4.00,  0.00,  0.00
146,74287,0,0,0,0, 26375, 26375,  0.00,-15.00,  0.00,  0.00
147,74292,0,0,0,0, 26372, 26373,  0.00,-27.00,  0.00,  0.00
148,74296,0,0,0,0, 26375, 26375,  0.00,-12.00,  0.00,  0.00
149,74301,0,0,0,0, 26377, 26377,  0.00, 11.00,  0.00,  0.00
150,74305,0,0,0,0, 26377, 26377,  0.00, 23.00,  0.00,  0.00
151,74310,0,0,0,0, 26377, 26377,  0.00,  8.00,  0.00,  0.00
152,74314,0,0,0,0, 26372, 26373,  0.00,-25.00,  0.00,  0.00
153,74319,0,0,0,0, 26372, 26373,  0.00,-25.00,  0.00,  0.00
154,74323,0,0,0,0, 26372, 26373,  0.00,-25.00,  0.00,  0.00
155,74328,0,0,0,0, 26374, 26374,  0.00,  8.00,  0.00,  0.00
156,74332,0,0,0,0, 26377, 26378,  0.00, 23.00,  0.00,  0.00
157,74337,0,0,0,0, 26374, 26375,  0.00, 11.00,  0.00,  0.00
158,74342,0,0,0,0, 26373, 26374,  0.00, -1.00,  0.00,  0.00
159,74346,0,0,0,0, 26373, 26374,  0.00,-16.00,  0.00,  0.00
160,74351,0,0,0,0, 26370, 26371,  0.00,-16.00,  0.00,  0.00
161,74355,0,0,0,0, 26372, 26373,  0.00, -2.00,  0.00,  0.00
162,74360,0,0,0,0, 26373, 26373,  0.00,  2.00,  0.00,  0.00
163,74366,0,0,0,0, 26377, 26378,  0.00, 27.33,  0.00,  0.00
164,74371,0,0,0,0, 26376, 26376,  0.00, 13.33,  0.00,  0.00
165,74375,0,0,0,0, 26371, 26371,  0.00,-15.67,  0.00,  0.00
166,74380,0,0,0,0, 26368, 26369,  0.00,-41.00,  0.00,  0.00
167,74384,0,0,0,0, 26369, 26370,  0.00,-32.00,  0.00,  0.00
168,74389,0,0,0,0, 26376, 26377,  0.00, 21.00,  0.00,  0.00
169,74393,0,0,0,0, 26379, 26379,  0.00, 48.00,  0.00,  0.00
170,74398,0,0,0,0, 26375, 26376,  0.00, 27.00,  0.00,  0.00
171,74402,0,0,0,0, 26374, 26374,  0.00, -6.00,  0.00,  0.00
172,74407,0,0,0,0, 26371, 26372,  0.00,-33.00,  0.00,  0.00
173,74411,0,0,0,0, 26371, 26371,  0.00,-17.00,  0.00,  0.00
174,74416,0,0,0,0, 26372, 26372,  0.00, -8.00,  0.00,  0.00
175,74420,0,0,0,0, 26371, 26371,  0.00, -1.00,  0.00,  0.00
176,74425,0,0,0,0, 26373, 26374,  0.00,  7.00,  0.00,  0.00
177,74429,0,0,0,0, 26375, 26375,  0.00, 13.00,  0.00,  0.00
178,74434,0,0,0,0, 26377, 26378,  0.00, 26.00,  0.00,  0.00
179,74438,0,0,0,0, 26377, 26378,  0.00, 18.00,  0.00,  0.00
180,74443,0,0,0,0, 26372, 26372,  0.00,-12.00,  0.00,  0.00
181,74447,0,0,0,0, 26369, 26370,  0.00,-35.00,  0.00,  0.00
182,74452,0,0,0,0, 26371, 26371,  0.00,-27.00,  0.00,  0.00
183,74456,0,0,0,0, 26371, 26372,  0.00, -7.00,  0.00,  0.00
184,74461,0,0,0,0, 26373, 26374,  0.00, 16.00,  0.00,  0.00
185,74465,0,0,0,0, 26376, 26377,  0.00, 23.00,  0.00,  0.00
186,74470,0,0,0,0, 26375, 26376,  0.00, 19.00,  0.00,  0.00
187,74475,0,0,0,0, 26374, 26374,  0.00,  7.00,  0.00,  0.00
188,74479,0,0,0,0, 26372, 26372,  0.00,-18.00,  0.00,  0.00
189,74484,0,0,0,0, 26372, 26372,  0.00,-14.00,  0.00,  0.00
190,74488,0,0,0,0, 26375, 26375,  0.00,  5.00,  0.00,  0.00
191,74493,0,0,0,0, 26371, 26371,  0.00, -1.00,  0.00,  0.00
192,74497,0,0,0,0, 26368, 26369,  0.00,-16.00,  0.00,  0.00
193,74502,0,0,0,0, 26369, 26369,  0.00,-27.00,  0.00,  0.00
194,74506,0,0,0,0, 26368, 26368,  0.00,-16.00,  0.00,  0.00
195,74511,0,0,0,0, 26371, 26372,  0.00, 11.00,  0.00,  0.00
196,74515,0,0,0,0, 26372, 26373,  0.00, 12.00,  0.00,  0.00
197,74520,0,0,0,0, 26374, 26374,  0.00, 25.00,  0.00,  0.00
198,74524,0,0,0,0, 26378, 26379,  0.00, 33.00,  0.00,  0.00
199,74529,0,0,0,0, 26378, 26378,  0.00, 28.00,  0.00,  0.00
200,74533,0,0,0,0, 26375, 26375,  0.00,  5.00,  0.00,  0.00
201,74538,0,0,0,0, 26372, 26372,  0.00,-27.00,  0.00,  0.00
202,74542,0,0,0,0, 26372, 26373,  0.00,-27.00,  0.00,  0.00
203,74547,0,0,0,0, 26376, 26376,  0.00,  4.00,  0.00,  0.00
204,74551,0,0,0,0, 26376, 26376,  0.00, 16.00,  0.00,  0.00
205,74556,0,0,0,0, 26374, 26375,  0.00,  8.00,  0.00,  0.00
206,74560,0,0,0,0, 26371, 26371,  0.00,-23.00,  0.00,  0.00
207,74565,0,0,0,0, 26370, 26371,  0.00,-27.00,  0.00,  0.00
208,74569,0,0,0,0, 26372, 26372,  0.00, -9.00,  0.00,  0.00
209,74574,0,0,0,0, 26374, 26375,  0.00, 14.00,  0.00,  0.00
210,74578,0,0,0,0, 26377, 26378,  0.00, 33.00,  0.00,  0.00
211,74583,0,0,0,0, 26375, 26376,  0.00, 15.00,  0.00,  0.00
212,74587,0,0,0,0, 26372, 26373,  0.00, -8.00,  0.00,  0.00
213,74592,0,0,0,0, 26374, 26374,  0.00,-15.00,  0.00,  0.00
214,74596,0,0,0,0, 26374, 26374,  0.00, -7.00,  0.00,  0.00
215,74601,0,0,0,0, 26375, 26376,  0.00, 12.00,  0.00,  0.00
216,74605,0,0,0,0, 26378, 26378,  0.00, 19.00,  0.00,  0.00
217,74610,0,0,0,0, 26376, 26376,  0.00, 11.00,  0.00,  0.00
218,74615,0,0,0,0, 26374, 26375,  0.00, -1.00,  0.00,  0.00
219,74619,0,0,0,0, 26374, 26374,  0.00,-16.00,  0.00,  0.00
220,74624,0,0,0,0, 26372, 26372,  0.00,-16.00,  0.00,  0.00
221,74628,0,0,0,0, 26371, 26371,  0.00,-13.00,  0.00,  0.00
222,74633,0,0,0,0, 26372, 26373,  0.00, -9.00,  0.00,  0.00
223,74637,0,0,0,0, 26373, 26373,  0.00,  4.00,  0.00,  0.00
224,74642,0,0,0,0, 26377, 26377,  0.00, 25.00,  0.00,  0.00
225,74646,0,0,0,0, 26377, 26378,  0.00, 21.00,  0.00,  0.00
226,74651,0,0,0,0, 26372, 26373,  0.00, -4.00,  0.00,  0.00
227,74655,0,0,0,0, 26374, 26374,  0.00,-10.00,  0.00,  0.00
228,74660,0,0,0,0, 26375, 26376,  0.00, -6.00,  0.00,  0.00
229,74664,0,0,0,0, 26375, 26376,  0.00, 14.00,  0.00,  0.00
230,74670,0,0,0,0, 26377, 26378,  0.00, 10.67,  0.00,  0.00
231,74675,0,0,0,0, 26374, 26375,  0.00, -5.33,  0.00,  0.00
232,74679,0,0,0,0, 26374, 26375,  0.00, -5.33,  0.00,  0.00
233,74684,0,0,0,0, 26373, 26373,  0.00,-16.00,  0.00,  0.00
234,74688,0,0,0,0, 26372, 26373,  0.00, -9.00,  0.00,  0.00
235,74693,0,0,0,0, 26374, 26374,  0.00, -1.00,  0.00,  0.00
236,74697,0,0,0,0, 26371, 26372,  0.00,-12.00,  0.00,  0.00
237,74702,0,0,0,0, 26372, 26372,  0.00, -3.00,  0.00,  0.00
238,74706,0,0,0,0, 26373, 26373,  0.00, -6.00,  0.00,  0.00
239,74711,0,0,0,0, 26371, 26371,  0.00,  1.00,  0.00,  0.00
240,74715,0,0,0,0, 26372, 26373,  0.00,  2.00,  0.00,  0.00
241,74720,0,0,0,0, 26374, 26374,  0.00,  5.00,  0.00,  0.00
242,74724,0,0,0,0, 26376, 26376,  0.00, 23.00,  0.00,  0.00
243,74729,0,0,0,0, 26376, 26377,  0.00, 18.00,  0.00,  0.00
244,74733,0,0,0,0, 26375, 26375,  0.00,  5.00,  0.00,  0.00
245,74738,0,0,0,0, 26375, 26375,  0.00, -5.00,  0.00,  0.00
246,74742,0,0,0,0, 26375, 26375,  0.00, -5.00,  0.00,  0.00
247,74747,0,0,0,0, 26376, 26377,  0.00,  4.00,  0.00,  0.00
248,74751,0,0,0,0, 26378, 26378,  0.00, 14.00,  0.00,  0.00
249,74756,0,0,0,0, 26375, 26376,  0.00,  2.00,  0.00,  0.00
250,74761,0,0,0,0, 26370, 26371,  0.00,-22.00,  0.00,  0.00
251,74765,0,0,0,0, 26372, 26372,  0.00,-22.00,  0.00,  0.00
252,74770,0,0,0,0, 26372, 26373,  0.00,-10.00,  0.00,  0.00
253,74774,0,0,0,0, 26371, 26371,  0.00,  5.00,  0.00,  0.00
254,74779,0,0,0,0, 26371, 26372,  0.00, -5.00,  0.00,  0.00
255,74783,0,0,0,0, 26373, 26374,  0.00,  5.00,  0.00,  0.00
256,74788,0,0,0,0, 26371, 26372,  0.00,  2.00,  0.00,  0.00
257,74792,0,0,0,0, 26372, 26373,  0.00,  7.00,  0.00,  0.00
258,74797,0,0,0,0, 26374, 26375,  0.00,  5.00,  0.00,  0.00
259,74801,0,0,0,0, 26378, 26378,  0.00, 33.00,  0.00,  0.00
260,74806,0,0,0,0, 26378, 26379,  0.00, 28.00,  0.00,  0.00
261,74810,0,0,0,0, 26375, 26375,  0.00,  5.00,  0.00,  0.00
262,74815,0,0,0,0, 26370, 26371,  0.00,-35.00,  0.00,  0.00
263,74819,0,0,0,0, 26368, 26368,  0.00,-45.00,  0.00,  0.00
264,74824,0,0,0,0, 26366, 26367,  0.00,-38.00,  0.00,  0.00
265,74828,0,0,0,0, 26366, 26367,  0.00,-18.00,  0.00,  0.00
266,74833,0,0,0,0, 26366, 26366,  0.00, -8.00,  0.00,  0.00
267,74837,0,0,0,0, 26368, 26368,  0.00, 10.00,  0.00,  0.00
268,74842,0,0,0,0, 26372, 26372,  0.00, 26.00,  0.00,  0.00
269,74846,0,0,0,0, 26375, 26375,  0.00, 41.00,  0.00,  0.00
270,74851,0,0,0,0, 26374, 26374,  0.00, 27.00,  0.00,  0.00
271,74855,0,0,0,0, 26372, 26372,  0.00,  1.00,  0.00,  0.00
272,74860,0,0,0,0, 26366, 26367,  0.00,-38.00,  0.00,  0.00
273,74864,0,0,0,0, 26367, 26367,  0.00,-29.00,  0.00,  0.00
274,74869,0,0,0,0, 26368, 26369,  0.00,-15.00,  0.00,  0.00
275,74873,0,0,0,0, 26368, 26368,  0.00,  9.00,  0.00,  0.00
276,74878,0,0,0,0, 26367, 26368,  0.00,  0.00,  0.00,  0.00
277,74882,0,0,0,0, 26368, 26368,  0.00,  1.00,  0.00,  0.00
278,74887,0,0,0,0, 26367, 26368,  0.00, -3.00,  0.00,  0.00
279,74891,0,0,0,0, 26368, 26369,  0.00,  6.00,  0.00,  0.00
280,74896,0,0,0,0, 26367, 26368,  0.00, -3.00,  0.00,  0.00
281,74901,0,0,0,0, 26365, 26365,  0.00, -7.00,  0.00,  0.00
282,74905,0,0,0,0, 26365, 26366,  0.00,-12.00,  0.00,  0.00
283,74910,0,0,0,0, 26366, 26367,  0.00, -4.00,  0.00,  0.00
284,74914,0,0,0,0, 26367, 26367,  0.00,  9.00,  0.00,  0.00
285,74919,0,0,0,0, 26368, 26368,  0.00, 13.00,  0.00,  0.00
286,74923,0,0,0,0, 26366, 26367,  0.00, -1.00,  0.00,  0.00
287,74928,0,0,0,0, 26365, 26366,  0.00,-10.00,  0.00,  0.00
288,74932,0,0,0,0, 26366, 26366,  0.00, -9.00,  0.00,  0.00
289,74937,0,0,0,0, 26364, 26365,  0.00, -7.00,  0.00,  0.00
290,74941,0,0,0,0, 26365, 26366,  0.00,  2.00,  0.00,  0.00
291,74946,0,0,0,0, 26367, 26367,  0.00,  5.00,  0.00,  0.00
292,74950,0,0,0,0, 26366, 26367,  0.00,  8.00,  0.00,  0.00
293,74955,0,0,0,0, 26371, 26371,  0.00, 23.00,  0.00,  0.00
294,74959,0,0,0,0, 26371, 26371,  0.00, 15.00,  0.00,  0.00
295,74964,0,0,0,0, 26366, 26367,  0.00,  0.00,  0.00,  0.00
296,74968,0,0,0,0, 26366, 26367,  0.00,-20.00,  0.00,  0.00
297,74975,0,0,0,0, 26365, 26365,  0.00,-22.67,  0.00,  0.00
298,74979,0,0,0,0, 26366, 26367,  0.00,  2.33,  0.00,  0.00
299,74984,0,0,0,0, 26364, 26364,  0.00, -5.67,  0.00,  0.00
300,74988,0,0,0,0, 26362, 26363,  0.00,-13.00,  0.00,  0.00
301,74993,0,0,0,0, 26365, 26366,  0.00, -6.00,  0.00,  0.00
302,74997,0,0,0,0, 26366, 26366,  0.00,  7.00,  0.00,  0.00
303,75002,0,0,0,0, 26366, 26366,  0.00, 17.00,  0.00,  0.00
304,75006,0,0,0,0, 26365, 26366,  0.00,  0.00,  0.00,  0.00
305,75011,0,0,0,0, 26362, 26363,  0.00,-17.00,  0.00,  0.00
306,75015,0,0,0,0, 26364, 26364,  0.00, -7.00,  0.00,  0.00
307,75020,0,0,0,0, 26366, 26367,  0.00,  6.00,  0.00,  0.00
308,75024,0,0,0,0, 26369, 26369,  0.00, 33.00,  0.00,  0.00
309,75029,0,0,0,0, 26369, 26370,  0.00, 23.00,  0.00,  0.00
310,75033,0,0,0,0, 26366, 26367,  0.00,  0.00,  0.00,  0.00
311,75038,0,0,0,0, 26362, 26362,  0.00,-31.00,  0.00,  0.00
312,75042,0,0,0,0, 26360, 26361,  0.00,-41.00,  0.00,  0.00
313,75047,0,0,0,0, 26359, 26360,  0.00,-30.00,  0.00,  0.00
314,75051,0,0,0,0, 26362, 26363,  0.00,  1.00,  0.00,  0.00
315,75056,0,0,0,0, 26363, 26363,  0.00, 15.00,  0.00,  0.00
316,75060,0,0,0,0, 26362, 26362,  0.00, 14.00,  0.00,  0.00
317,75065,0,0,0,0, 26362, 26362,  0.00, -1.00,  0.00,  0.00
318,75069,0,0,0,0, 26361, 26361,  0.00,-10.00,  0.00,  0.00
319,75074,0,0,0,0, 26362, 26362,  0.00, -1.00,  0.00,  0.00
320,75079,0,0,0,0, 26363, 26364,  0.00,  3.00,  0.00,  0.00
321,75083,0,0,0,0, 26362, 26363,  0.00,  3.00,  0.00,  0.00
322,75088,0,0,0,0, 26362, 26362,  0.00, -1.00,  0.00,  0.00
323,75092,0,0,0,0, 26361, 26361,  0.00,-10.00,  0.00,  0.00
324,75097,0,0,0,0, 26359, 26359,  0.00,-13.00,  0.00,  0.00
325,75101,0,0,0,0, 26358, 26358,  0.00,-18.00,  0.00,  0.00
326,75106,0,0,0,0, 26356, 26356,  0.00,-21.00,  0.00,  0.00
327,75110,0,0,0,0, 26358, 26359,  0.00, -3.00,  0.00,  0.00
328,75119,0,0,0,0, 26360, 26361,  0.00,  6.33,  0.00,  0.00
329,75133,0,0,0,0, 26359, 26360,  0.00, 13.00,  0.00,  0.00
330,75142,0,0,0,0, 26356, 26357,  0.00, -3.67,  0.00,  0.00
331,75155,0,0,0,0, 26361, 26361,  0.00, -0.33,  0.00,  0.00
332,75164,0,0,0,0, 26358, 26358,  0.00, -5.67,  0.00,  0.00
333,75177,0,0,0,0, 26355, 26355,  0.00, -3.33,  0.00,  0.00
334,75186,0,0,0,0, 26351, 26352,  0.00,-19.67,  0.00,  0.00
335,75200,0,0,0,0, 26353, 26354,  0.00,-10.33,  0.00,  0.00
336,75209,0,0,0,0, 26357, 26358,  0.00,  2.67,  0.00,  0.00
337,75222,0,0,0,0, 26355, 26356,  0.00,  8.33,  0.00,  0.00
338,75231,0,0,0,0, 26357, 26358,  0.00, 10.00,  0.00,  0.00
