# fp_log_20100318_202705.txt
# tim alt SimFp RadFP
73634.000000,26361.000000,0.000000,0.000000 
73639.000000,26367.000000,0.000000,0.000000 
73643.000000,26374.000000,0.000000,0.000000 
73647.000000,26381.000000,0.000000,0.000000 
73652.000000,26385.000000,0.000000,0.000000 
73656.000000,26383.000000,0.000000,0.000000 
73661.000000,26384.000000,0.000000,0.000000 
73665.000000,26387.000000,0.000000,0.000000 
73670.000000,26387.000000,0.000000,0.000000 
73674.000000,26390.000000,0.000000,0.000000 
73679.000000,26389.000000,0.000000,0.000000 
73683.000000,26386.000000,0.000000,0.000000 
73688.000000,26387.000000,0.000000,0.000000 
73692.000000,26384.000000,0.000000,0.000000 
73697.000000,26385.000000,0.000000,0.000000 
73702.000000,26390.000000,0.000000,0.000000 
73706.000000,26390.000000,0.000000,0.000000 
73711.000000,26390.000000,0.000000,0.000000 
73715.000000,26388.000000,0.000000,0.000000 
73720.000000,26386.000000,0.000000,0.000000 
73724.000000,26387.000000,0.000000,0.000000 
73729.000000,26385.000000,0.000000,0.000000 
73733.000000,26385.000000,0.000000,0.000000 
73738.000000,26387.000000,0.000000,0.000000 
73742.000000,26387.000000,0.000000,0.000000 
73747.000000,26386.000000,0.000000,0.000000 
73751.000000,26387.000000,0.000000,0.000000 
73758.000000,26387.000000,0.000000,0.000000 
73762.000000,26388.000000,0.000000,0.000000 
73767.000000,26385.000000,0.000000,0.000000 
73771.000000,26385.000000,0.000000,0.000000 
73776.000000,26385.000000,0.000000,0.000000 
73780.000000,26387.000000,0.000000,0.000000 
73785.000000,26388.000000,0.000000,0.000000 
73789.000000,26386.000000,0.000000,0.000000 
73794.000000,26385.000000,0.000000,0.000000 
73798.000000,26384.000000,0.000000,0.000000 
73803.000000,26387.000000,0.000000,0.000000 
73807.000000,26390.000000,0.000000,0.000000 
73812.000000,26389.000000,0.000000,0.000000 
73816.000000,26388.000000,0.000000,0.000000 
73821.000000,26387.000000,0.000000,0.000000 
73825.000000,26387.000000,0.000000,0.000000 
