# 20100318_231159
# tim alt SimFp RadFP
83524.000000,39981.000000,0.000000,0.000000 
83528.000000,39972.000000,0.000000,0.000000 
83532.000000,39951.000000,0.000000,0.000000 
83536.000000,39938.000000,0.000000,-0.033333 
83540.000000,39938.000000,0.000000,-0.066667 
83544.000000,39948.000000,0.000000,-0.033333 
83548.000000,39947.000000,0.000000,0.000000 
83555.000000,39940.000000,0.000000,0.000000 
83559.000000,39947.000000,0.000000,0.000000 
83563.000000,39955.000000,0.000000,0.000000 
83567.000000,39962.000000,0.000000,0.000000 
83571.000000,39968.000000,0.000000,0.000000 
83575.000000,39966.000000,0.000000,0.000000 
83579.000000,39965.000000,0.000000,0.000000 
83583.000000,39964.000000,0.000000,0.000000 
83587.000000,39964.000000,0.000000,0.000000 
83592.000000,39970.000000,0.000000,0.000000 
83596.000000,39976.000000,0.000000,0.000000 
83600.000000,39965.000000,0.000000,0.000000 
83605.000000,39941.000000,0.000000,0.000000 
83609.000000,39919.000000,0.000000,-0.033333 
83613.000000,39915.000000,0.000000,-0.066667 
83618.000000,39930.000000,0.000000,-0.025000 
83622.000000,39948.000000,0.000000,0.000000 
83627.000000,39949.000000,0.000000,0.000000 
83631.000000,39940.000000,0.000000,0.000000 
83636.000000,39933.000000,0.000000,0.000000 
83640.000000,39932.000000,0.000000,0.000000 
83645.000000,39931.000000,0.000000,0.000000 
83649.000000,39926.000000,0.000000,0.000000 
83654.000000,39922.000000,0.000000,0.000000 
83658.000000,39921.000000,0.000000,0.000000 
83662.000000,39922.000000,0.000000,0.000000 
83667.000000,39924.000000,0.000000,0.000000 
83671.000000,39927.000000,0.000000,0.000000 
83676.000000,39930.000000,0.000000,0.000000 
83681.000000,39932.000000,0.000000,0.000000 
83685.000000,39931.000000,0.000000,0.000000 
83690.000000,39932.000000,0.000000,0.000000 
83694.000000,39939.000000,0.000000,0.000000 
83699.000000,39946.000000,0.000000,0.000000 
83703.000000,39952.000000,0.000000,0.000000 
83708.000000,39954.000000,0.000000,0.000000 
83712.000000,39951.000000,0.000000,0.000000 
83717.000000,39952.000000,0.000000,0.000000 
83721.000000,39954.000000,0.000000,0.000000 
83726.000000,39953.000000,0.000000,0.000000 
83730.000000,39953.000000,0.000000,0.000000 
83735.000000,39958.000000,0.000000,0.000000 
83739.000000,39966.000000,0.000000,0.000000 
83744.000000,39974.000000,0.000000,0.000000 
83748.000000,39977.000000,0.000000,0.000000 
83753.000000,39979.000000,0.000000,0.000000 
83757.000000,39982.000000,0.000000,0.000000 
83762.000000,39985.000000,0.000000,0.000000 
83766.000000,39988.000000,0.000000,0.000000 
83771.000000,39990.000000,0.000000,0.000000 
83775.000000,39986.000000,0.000000,0.000000 
83780.000000,39981.000000,0.000000,0.000000 
83784.000000,39982.000000,0.000000,0.000000 
83789.000000,39983.000000,0.000000,0.000000 
83793.000000,39982.000000,0.000000,0.000000 
83798.000000,39978.000000,0.000000,0.000000 
83802.000000,39969.000000,0.000000,0.000000 
83807.000000,39964.000000,0.000000,0.000000 
83811.000000,39975.000000,0.000000,0.000000 
83816.000000,39986.000000,0.000000,0.000000 
83820.000000,39987.000000,0.000000,0.000000 
83825.000000,39977.000000,0.000000,0.000000 
83830.000000,39973.000000,0.000000,0.000000 
83834.000000,39980.000000,0.000000,0.000000 
83839.000000,39984.000000,0.000000,0.000000 
83843.000000,39981.000000,0.000000,0.000000 
83848.000000,39972.000000,0.000000,0.000000 
83852.000000,39962.000000,0.000000,0.000000 
83859.000000,39964.000000,0.000000,0.000000 
83863.000000,39965.000000,0.000000,0.000000 
83868.000000,39969.000000,0.000000,0.000000 
83872.000000,39969.000000,0.000000,0.000000 
83877.000000,39964.000000,0.000000,0.000000 
83881.000000,39961.000000,0.000000,0.000000 
83886.000000,39953.000000,0.000000,0.000000 
83890.000000,39946.000000,0.000000,0.000000 
83895.000000,39945.000000,0.000000,0.000000 
83899.000000,39949.000000,0.000000,0.000000 
83904.000000,39961.000000,0.000000,0.000000 
83908.000000,39967.000000,0.000000,0.000000 
83913.000000,39961.000000,0.000000,0.000000 
83918.000000,39954.000000,0.000000,0.000000 
83922.000000,39947.000000,0.000000,0.000000 
83927.000000,39949.000000,0.000000,0.000000 
83931.000000,39963.000000,0.000000,0.000000 
83936.000000,39977.000000,0.000000,0.000000 
83940.000000,39984.000000,0.000000,0.000000 
83945.000000,39977.000000,0.000000,0.000000 
83949.000000,39963.000000,0.000000,0.000000 
83954.000000,39955.000000,0.000000,0.000000 
83958.000000,39956.000000,0.000000,0.000000 
83963.000000,39968.000000,0.000000,0.000000 
83967.000000,39982.000000,0.000000,0.000000 
83972.000000,39982.000000,0.000000,0.000000 
83976.000000,39975.000000,0.000000,0.000000 
83981.000000,39967.000000,0.000000,0.000000 
83985.000000,39966.000000,0.000000,0.000000 
83990.000000,39979.000000,0.000000,0.000000 
83994.000000,40000.000000,0.000000,0.000000 
83999.000000,40016.000000,0.041667,0.041667 
84003.000000,40013.000000,0.041667,0.075000 
84008.000000,39996.000000,0.000000,0.033333 
84012.000000,39983.000000,0.000000,0.000000 
84017.000000,39983.000000,0.000000,0.000000 
84021.000000,39996.000000,0.000000,0.000000 
84026.000000,40007.000000,0.000000,0.000000 
84030.000000,40001.000000,0.000000,0.000000 
84035.000000,39984.000000,0.000000,0.000000 
84039.000000,39970.000000,0.000000,0.000000 
84044.000000,39968.000000,0.000000,0.000000 
84048.000000,39983.000000,0.000000,0.000000 
84053.000000,40005.000000,0.000000,0.000000 
