# 20100318_224850
# tim alt SimFp RadFP
82563.000000,32284.000000,1.000000,1.000000 
82568.000000,32389.000000,1.000000,1.000000 
82572.000000,32500.000000,1.000000,1.000000 
82577.000000,32617.000000,1.000000,1.000000 
82581.000000,32734.000000,1.000000,1.000000 
82586.000000,32854.000000,1.000000,1.000000 
82590.000000,32972.000000,1.000000,1.000000 
82595.000000,33087.000000,1.000000,1.000000 
82599.000000,33199.000000,1.000000,1.000000 
82604.000000,33309.000000,1.000000,1.000000 
82608.000000,33428.000000,1.000000,1.000000 
82613.000000,33539.000000,1.000000,1.000000 
82617.000000,33635.000000,1.000000,1.000000 
82622.000000,33725.000000,1.000000,1.000000 
82626.000000,33818.000000,1.000000,1.000000 
82631.000000,33913.000000,1.000000,1.000000 
82635.000000,34007.000000,1.000000,1.000000 
82642.000000,34145.000000,1.000000,1.000000 
82647.000000,34242.000000,1.000000,1.000000 
82651.000000,34345.000000,1.000000,1.000000 
82656.000000,34447.000000,1.000000,1.000000 
82660.000000,34553.000000,1.000000,1.000000 
82665.000000,34669.000000,1.000000,1.000000 
82669.000000,34807.000000,1.000000,1.000000 
82674.000000,34960.000000,1.000000,1.000000 
82678.000000,35081.000000,1.000000,1.000000 
82683.000000,35155.000000,1.000000,1.000000 
82687.000000,35191.000000,1.000000,1.000000 
82692.000000,35205.000000,1.000000,1.000000 
82696.000000,35214.000000,1.000000,1.000000 
82701.000000,35218.000000,1.000000,1.000000 
82705.000000,35216.000000,1.000000,1.000000 
82710.000000,35208.000000,1.000000,1.000000 
82714.000000,35202.000000,1.000000,1.000000 
82719.000000,35206.000000,1.000000,1.000000 
82723.000000,35214.000000,1.000000,1.000000 
82728.000000,35216.000000,1.000000,1.000000 
82732.000000,35216.000000,1.000000,1.000000 
82737.000000,35218.000000,1.000000,1.000000 
82741.000000,35219.000000,1.000000,1.000000 
82746.000000,35220.000000,1.000000,1.000000 
82750.000000,35220.000000,1.000000,1.000000 
82755.000000,35220.000000,1.000000,1.000000 
82759.000000,35220.000000,1.000000,1.000000 
82764.000000,35221.000000,1.000000,1.000000 
82768.000000,35221.000000,1.000000,1.000000 
82773.000000,35222.000000,1.000000,1.000000 
82777.000000,35219.000000,1.000000,1.000000 
82782.000000,35216.000000,1.000000,1.000000 
82786.000000,35216.000000,1.000000,1.000000 
82791.000000,35216.000000,1.000000,1.000000 
82795.000000,35217.000000,1.000000,1.000000 
82800.000000,35219.000000,1.000000,1.000000 
82804.000000,35222.000000,1.000000,1.000000 
82809.000000,35223.000000,1.000000,1.000000 
82813.000000,35220.000000,1.000000,1.000000 
82818.000000,35215.000000,1.000000,1.000000 
82822.000000,35212.000000,1.000000,1.000000 
82827.000000,35214.000000,1.000000,1.000000 
82831.000000,35215.000000,1.000000,1.000000 
82836.000000,35214.000000,1.000000,1.000000 
82841.000000,35209.000000,1.000000,1.000000 
82845.000000,35204.000000,1.000000,1.000000 
82850.000000,35203.000000,1.000000,1.000000 
82854.000000,35202.000000,1.000000,1.000000 
82859.000000,35201.000000,1.000000,1.000000 
82863.000000,35200.000000,1.000000,1.000000 
82868.000000,35197.000000,1.000000,1.000000 
82872.000000,35197.000000,1.000000,1.000000 
82877.000000,35198.000000,1.000000,1.000000 
82881.000000,35198.000000,1.000000,1.000000 
82886.000000,35196.000000,1.000000,1.000000 
82890.000000,35186.000000,1.000000,1.000000 
82895.000000,35176.000000,1.000000,1.000000 
82899.000000,35177.000000,1.000000,1.000000 
82904.000000,35182.000000,1.000000,1.000000 
82908.000000,35186.000000,1.000000,1.000000 
82913.000000,35185.000000,1.000000,1.000000 
82917.000000,35184.000000,1.000000,1.000000 
82922.000000,35184.000000,1.000000,1.000000 
82926.000000,35180.000000,1.000000,1.000000 
82931.000000,35178.000000,1.000000,1.000000 
82935.000000,35178.000000,1.000000,1.000000 
82940.000000,35181.000000,1.000000,1.000000 
82946.000000,35187.000000,1.000000,1.000000 
82950.000000,35187.000000,1.000000,1.000000 
82955.000000,35186.000000,1.000000,1.000000 
82960.000000,35186.000000,1.000000,1.000000 
82964.000000,35186.000000,1.000000,1.000000 
82969.000000,35186.000000,1.000000,1.000000 
82973.000000,35182.000000,1.000000,1.000000 
82978.000000,35173.000000,1.000000,1.000000 
82982.000000,35169.000000,1.000000,1.000000 
82987.000000,35171.000000,1.000000,1.000000 
82991.000000,35174.000000,1.000000,1.000000 
82996.000000,35175.000000,1.000000,1.000000 
83000.000000,35173.000000,0.966667,1.000000 
83005.000000,35170.000000,0.925000,0.958333 
83009.000000,35167.000000,0.891667,0.925000 
83014.000000,35166.000000,0.850000,0.883333 
83018.000000,35169.000000,0.816667,0.850000 
83023.000000,35171.000000,0.775000,0.808333 
83027.000000,35171.000000,0.741666,0.775000 
83032.000000,35164.000000,0.700000,0.733333 
83036.000000,35161.000000,0.666666,0.700000 
83041.000000,35222.000000,0.625000,0.741666 
83045.000000,35350.000000,0.591666,0.775000 
83050.000000,35463.000000,0.633333,0.816667 
83054.000000,35560.000000,0.666666,0.850000 
83059.000000,35669.000000,0.708333,0.891667 
83063.000000,35784.000000,0.741666,0.925000 
83068.000000,35885.000000,0.783333,0.966667 
83072.000000,35973.000000,0.816667,1.000000 
83077.000000,36079.000000,0.858333,1.000000 
83081.000000,36211.000000,0.891667,1.000000 
83086.000000,36354.000000,0.933333,1.000000 
83090.000000,36495.000000,0.966667,1.000000 
83095.000000,36642.000000,1.000000,1.000000 
83099.000000,36789.000000,1.000000,1.000000 
83104.000000,36937.000000,1.000000,1.000000 
83108.000000,37080.000000,1.000000,1.000000 
83113.000000,37225.000000,1.000000,1.000000 
83117.000000,37370.000000,1.000000,1.000000 
83122.000000,37517.000000,1.000000,1.000000 
83126.000000,37656.000000,1.000000,1.000000 
83131.000000,37792.000000,1.000000,1.000000 
83135.000000,37927.000000,1.000000,1.000000 
83140.000000,38068.000000,1.000000,1.000000 
83144.000000,38209.000000,1.000000,1.000000 
83149.000000,38348.000000,1.000000,1.000000 
83154.000000,38483.000000,1.000000,1.000000 
83158.000000,38621.000000,1.000000,1.000000 
83163.000000,38760.000000,1.000000,1.000000 
83167.000000,38902.000000,1.000000,1.000000 
83172.000000,39040.000000,1.000000,1.000000 
83176.000000,39181.000000,1.000000,1.000000 
83181.000000,39313.000000,1.000000,1.000000 
83185.000000,39400.000000,1.000000,1.000000 
83190.000000,39435.000000,1.000000,1.000000 
83194.000000,39468.000000,1.000000,1.000000 
83199.000000,39535.000000,1.000000,1.000000 
83203.000000,39633.000000,1.000000,1.000000 
83208.000000,39737.000000,1.000000,1.000000 
83212.000000,39827.000000,1.000000,1.000000 
83217.000000,39881.000000,1.000000,1.000000 
83221.000000,39898.000000,1.000000,1.000000 
83226.000000,39882.000000,1.000000,1.000000 
83230.000000,39876.000000,1.000000,1.000000 
83235.000000,39923.000000,1.000000,1.000000 
83239.000000,39987.000000,1.000000,1.000000 
83244.000000,40026.000000,1.000000,1.000000 
83250.000000,40026.000000,1.000000,1.000000 
83255.000000,40011.000000,1.000000,1.000000 
83260.000000,40006.000000,1.000000,1.000000 
83264.000000,40011.000000,1.000000,1.000000 
83269.000000,40015.000000,1.000000,1.000000 
83273.000000,40011.000000,1.000000,1.000000 
83278.000000,40001.000000,1.000000,1.000000 
83282.000000,39995.000000,1.000000,1.000000 
83287.000000,39999.000000,1.000000,1.000000 
83291.000000,40007.000000,1.000000,1.000000 
83296.000000,40007.000000,1.000000,1.000000 
83300.000000,39996.000000,1.000000,1.000000 
83305.000000,39986.000000,1.000000,1.000000 
83309.000000,39989.000000,1.000000,1.000000 
83314.000000,39998.000000,1.000000,1.000000 
83318.000000,40005.000000,1.000000,1.000000 
83323.000000,40008.000000,1.000000,1.000000 
83327.000000,40000.000000,1.000000,1.000000 
83332.000000,39988.000000,1.000000,1.000000 
83336.000000,39982.000000,1.000000,1.000000 
83341.000000,39979.000000,1.000000,1.000000 
83345.000000,39984.000000,1.000000,1.000000 
83350.000000,39987.000000,1.000000,1.000000 
83354.000000,39977.000000,1.000000,1.000000 
83359.000000,39969.000000,1.000000,1.000000 
83363.000000,39962.000000,1.000000,1.000000 
83368.000000,39962.000000,1.000000,1.000000 
83372.000000,39968.000000,1.000000,1.000000 
83377.000000,39971.000000,1.000000,1.000000 
83381.000000,39969.000000,1.000000,1.000000 
83386.000000,39961.000000,1.000000,1.000000 
83390.000000,39958.000000,1.000000,1.000000 
83395.000000,39964.000000,1.000000,1.000000 
83399.000000,39967.000000,1.000000,1.000000 
83404.000000,39962.000000,1.000000,1.000000 
83408.000000,39956.000000,1.000000,1.000000 
83413.000000,39950.000000,1.000000,1.000000 
83417.000000,39950.000000,1.000000,1.000000 
83422.000000,39954.000000,1.000000,1.000000 
83426.000000,39957.000000,1.000000,1.000000 
83431.000000,39954.000000,1.000000,1.000000 
83435.000000,39945.000000,1.000000,1.000000 
83440.000000,39935.000000,1.000000,1.000000 
83445.000000,39932.000000,1.000000,1.000000 
83449.000000,39937.000000,1.000000,1.000000 
83454.000000,39948.000000,1.000000,1.000000 
83458.000000,39948.000000,1.000000,1.000000 
83463.000000,39936.000000,1.000000,1.000000 
83467.000000,39919.000000,1.000000,1.000000 
83472.000000,39912.000000,1.000000,1.000000 
83476.000000,39920.000000,1.000000,1.000000 
83481.000000,39933.000000,1.000000,1.000000 
83485.000000,39940.000000,1.000000,1.000000 
83490.000000,39936.000000,1.000000,1.000000 
83494.000000,39922.000000,1.000000,1.000000 
83499.000000,39908.000000,1.000000,1.000000 
83503.000000,39904.000000,1.000000,1.000000 
83507.000000,39909.000000,1.000000,1.000000 
83511.000000,39925.000000,1.000000,1.000000 
