# fpcnt, time, flt_mode, hold_mode, hold_descent_cnt,  hold_climb_cnt, alt, gps_alt, delta_baro, ave_cr_val, flight_phase, r_fphase, dalt, r_calcfp, r_phi_offset, 
50,83735,0,0,0,0, 39958, 39965,  0.00, 16.00,  0.00, -0.36, 60.00,  0.00,  0.00
51,83739,0,0,0,0, 39966, 39975,120.00, 60.00,  0.00, -0.36,120.00,  0.00,  0.00
52,83744,0,0,0,0, 39974, 39978,  0.00, 92.00,  0.00, -0.36, 96.00,  0.00,  0.00
53,83748,0,0,0,0, 39977, 39979,  0.00, 87.00,  0.00, -0.36, 45.00,  0.00,  0.00
54,83753,0,0,0,0, 39979, 39983,  0.00, 55.00,  0.00, -0.36, 24.00,  0.00,  0.00
55,83757,0,0,0,0, 39982, 39986,  0.00, 38.00,  0.00, -0.36, 45.00,  0.00,  0.00
56,83762,0,0,0,0, 39985, 39990,  0.00, 35.00,  0.00, -0.36, 36.00,  0.00,  0.00
57,83766,0,0,0,0, 39988, 39992,  0.00, 42.00,  0.00, -0.36, 45.00,  0.00,  0.00
58,83771,0,0,0,0, 39990, 39992,  0.00, 35.00,  0.00, -0.36, 24.00,  0.00,  0.00
59,83775,0,0,0,0, 39986, 39984,  0.00,  3.00,  0.00, -0.40,-60.00,  0.00,  0.00
60,83780,0,0,0,0, 39981, 39982,  0.00,-32.00,  0.00, -0.40,-60.00,  0.00,  0.00
61,83784,0,0,0,0, 39982, 39986,  0.00,-35.00,  0.00, -0.40, 15.00,  0.00,  0.00
62,83789,0,0,0,0, 39983, 39985,  0.00,-11.00,  0.00, -0.40, 12.00,  0.00,  0.00
63,83793,0,0,0,0, 39982, 39983,  0.00,  4.00,  0.00, -0.40,-15.00,  0.00,  0.00
64,83798,0,0,0,0, 39978, 39976,  0.00,-17.00,  0.00, -0.40,-48.00,  0.00,  0.00
65,83802,0,0,0,0, 39969, 39965,-135.00,-66.00,  0.00, -0.43,-135.00,  0.00,  0.00
66,83807,0,0,0,0, 39964, 39976,  0.00,-81.00,  0.00, -0.40,-60.00,  0.00,  0.00
67,83811,0,0,0,0, 39975, 39985,165.00,-10.00,  0.00, -0.36,165.00,  0.00,  0.00
68,83816,0,0,0,0, 39986, 39991,132.00, 79.00,  0.00, -0.32,132.00,  0.00,  0.00
69,83820,4,0,0,0, 39987, 39982,  0.00,104.00,  0.00, -0.36, 15.00,  0.00,  0.00
70,83825,0,0,0,0, 39977, 39973,-120.00,  9.00,  0.00, -0.40,-120.00,  0.00,  0.00
71,83830,0,0,0,0, 39973, 39978,  0.00,-51.00,  0.00, -0.40,-48.00,  0.00,  0.00
72,83834,0,0,0,0, 39980, 39986,105.00,-21.00,  0.00, -0.40,105.00,  0.00,  0.00
73,83839,0,0,0,0, 39984, 39984,  0.00, 35.00,  0.00, -0.40, 48.00,  0.00,  0.00
74,83843,0,0,0,0, 39981, 39976,  0.00, 36.00,  0.00, -0.40,-45.00,  0.00,  0.00
75,83848,0,0,0,0, 39972, 39965,-108.00,-35.00,  0.00, -0.43,-108.00,  0.00,  0.00
76,83852,0,0,0,0, 39962, 39962,-150.00,-101.00,  0.00, -0.43,-150.00,  0.00,  0.00
77,83859,2,0,0,0, 39964, 39966,  0.00,-80.33,  0.00, -0.43, 17.14,  0.00,  0.00
78,83863,0,0,0,0, 39965, 39968,  0.00,-39.33,  0.00, -0.43, 15.00,  0.00,  0.00
79,83868,0,0,0,0, 39969, 39971,  0.00, 26.67,  0.00, -0.43, 48.00,  0.00,  0.00
80,83872,0,0,0,0, 39969, 39966,  0.00, 21.00,  0.00, -0.43,  0.00,  0.00,  0.00
81,83877,0,0,0,0, 39964, 39964,  0.00, -4.00,  0.00, -0.43,-60.00,  0.00,  0.00
82,83881,0,0,0,0, 39961, 39958,  0.00,-35.00,  0.00, -0.43,-45.00,  0.00,  0.00
83,83886,0,0,0,0, 39953, 39948,  0.00,-67.00,  0.00, -0.47,-96.00,  0.00,  0.00
84,83890,0,0,0,0, 39946, 39946,-105.00,-82.00,  0.00, -0.47,-105.00,  0.00,  0.00
85,83895,0,0,0,0, 39945, 39947,  0.00,-71.00,  0.00, -0.47,-12.00,  0.00,  0.00
86,83899,0,0,0,0, 39949, 39957,  0.00,-19.00,  0.00, -0.47, 60.00,  0.00,  0.00
87,83904,0,0,0,0, 39961, 39970,144.00, 64.00,  0.00, -0.47,144.00,  0.00,  0.00
88,83908,0,0,0,0, 39967, 39965,  0.00, 98.00,  0.00, -0.47, 90.00,  0.00,  0.00
89,83913,0,0,0,0, 39961, 39956,  0.00, 54.00,  0.00, -0.47,-72.00,  0.00,  0.00
90,83918,0,0,0,0, 39954, 39950,  0.00,-22.00,  0.00, -0.47,-84.00,  0.00,  0.00
91,83922,0,0,0,0, 39947, 39946,-105.00,-87.00,  0.00, -0.47,-105.00,  0.00,  0.00
92,83927,0,0,0,0, 39949, 39958,  0.00,-55.00,  0.00, -0.47, 24.00,  0.00,  0.00
93,83931,0,0,0,0, 39963, 39975,200.00, 43.00,  0.00, -0.47,210.00,  0.00,  0.00
94,83936,0,0,0,0, 39977, 39984,168.00,134.00,  0.00, -0.47,168.00,  0.00,  0.00
95,83940,4,0,0,0, 39984, 39982,105.00,161.00,  0.02, -0.47,105.00,  0.00,  0.00
96,83945,4,0,0,0, 39977, 39967,  0.00, 63.00,  0.02, -0.51,-84.00,  0.00,  0.00
97,83949,0,0,0,0, 39963, 39956,-200.00,-63.00,  0.00, -0.55,-210.00,  0.00,  0.00
98,83954,0,0,0,0, 39955, 39954,  0.00,-130.00,  0.00, -0.55,-96.00,  0.00,  0.00
99,83958,0,0,0,0, 39956, 39963,  0.00,-97.00,  0.00, -0.55, 15.00,  0.00,  0.00
100,83963,0,0,0,0, 39968, 39979,144.00, 21.00,  0.00, -0.55,144.00,  0.00,  0.00
101,83967,0,0,0,0, 39982, 39984,200.00,123.00,  0.00, -0.55,210.00,  0.00,  0.00
102,83972,4,0,0,0, 39982, 39978,  0.00,118.00,  0.00, -0.55,  0.00,  0.00,  0.00
103,83976,0,0,0,0, 39975, 39970,-105.00, 35.00,  0.00, -0.55,-105.00,  0.00,  0.00
104,83981,0,0,0,0, 39967, 39964,  0.00,-67.00,  0.00, -0.55,-96.00,  0.00,  0.00
105,83985,0,0,0,0, 39966, 39974,  0.00,-72.00,  0.00, -0.55,-15.00,  0.00,  0.00
106,83990,0,0,0,0, 39979, 39992,156.00, 15.00,  0.00, -0.55,156.00,  0.00,  0.00
107,83994,0,0,0,0, 40000, 40014,200.00,152.00,  0.00, -0.55,315.00,  0.00,  0.00
108,83999,4,0,0,0, 40016, 40019,192.00,221.00,  0.04, -0.55,192.00,  0.00,  0.00
109,84003,4,0,0,0, 40013, 40001,  0.00,154.00,  0.04, -0.59,-45.00,  0.00,  0.00
110,84008,0,0,0,0, 39996, 39986,-200.00,-19.00,  0.00, -0.62,-204.00,  0.00,  0.00
111,84012,0,0,0,0, 39983, 39981,-195.00,-148.00,  0.00, -0.62,-195.00,  0.00,  0.00
112,84017,2,0,0,0, 39983, 39989,  0.00,-133.00,  0.00, -0.62,  0.00,  0.00,  0.00
113,84021,0,0,0,0, 39996, 40006,195.00,  0.00,  0.00, -0.62,195.00,  0.00,  0.00
114,84026,0,0,0,0, 40007, 40007,132.00,109.00,  0.00, -0.62,132.00,  0.00,  0.00
115,84030,4,0,0,0, 40001, 39988,  0.00, 79.00,  0.00, -0.66,-90.00,  0.00,  0.00
116,84035,0,0,0,0, 39984, 39975,-200.00,-54.00,  0.00, -0.70,-204.00,  0.00,  0.00
117,84039,0,0,0,0, 39970, 39965,-200.00,-168.00,  0.00, -0.74,-210.00,  0.00,  0.00
118,84044,2,0,0,0, 39968, 39973,  0.00,-146.00,  0.00, -0.70,-24.00,  0.00,  0.00
119,84048,0,0,0,0, 39983, 39999,200.00, -3.00,  0.00, -0.66,225.00,  0.00,  0.00
120,84053,0,0,0,0, 40005, 40017,200.00,155.00,  0.00, -0.62,264.00,  0.00,  0.00
121,84057,4,0,0,0, 40016, 40014,165.00,218.00,  0.03, -0.59,165.00,  0.00,  0.00
122,84062,4,0,0,0, 40010, 39995,  0.00,119.00,  0.03, -0.62,-72.00,  0.00,  0.00
123,84066,0,0,0,0, 39993, 39982,-200.00,-54.00,  0.00, -0.66,-255.00,  0.00,  0.00
124,84071,0,0,0,0, 39981, 39980,-144.00,-157.00,  0.00, -0.66,-144.00,  0.00,  0.00
125,84075,2,0,0,0, 39984, 39992,  0.00,-118.00,  0.00, -0.66, 45.00,  0.00,  0.00
126,84080,0,0,0,0, 40000, 40021,192.00, 31.00,  0.00, -0.66,192.00,  0.00,  0.00
127,84085,0,0,0,0, 40023, 40033,200.00,171.00,  0.00, -0.66,276.00,  0.00,  0.00
128,84089,4,0,0,0, 40030, 40023,105.00,191.00,  0.02, -0.66,105.00,  0.00,  0.00
129,84094,4,0,0,0, 40020, 40011,-120.00, 87.00, -0.01, -0.70,-120.00,  0.00,  0.00
130,84098,0,0,0,0, 40007, 40000,-195.00,-70.00,  0.03, -0.74,-195.00,  0.00,  0.00
131,84103,2,0,0,0, 40000, 39999,  0.00,-133.00,  0.03, -0.74,-84.00,  0.00,  0.00
132,84107,0,0,0,0, 40001, 40006,  0.00,-88.00,  0.00, -0.74, 15.00,  0.00,  0.00
133,84112,0,0,0,0, 40006, 40009,  0.00, -3.00,  0.00, -0.74, 60.00,  0.00,  0.00
134,84116,0,0,0,0, 40008, 40011,  0.00, 35.00,  0.00, -0.74, 30.00,  0.00,  0.00
135,84121,0,0,0,0, 40009, 40011,  0.00, 34.00,  0.00, -0.74, 12.00,  0.00,  0.00
136,84125,0,0,0,0, 40009, 40010,  0.00, 14.00,  0.00, -0.74,  0.00,  0.00,  0.00
137,84130,0,0,0,0, 40011, 40015,  0.00, 12.00,  0.00, -0.74, 24.00,  0.00,  0.00
138,84134,0,0,0,0, 40017, 40018,  0.00, 38.00,  0.00, -0.74, 90.00,  0.00,  0.00
139,84139,0,0,0,0, 40018, 40019,  0.00, 42.00,  0.00, -0.74, 12.00,  0.00,  0.00
140,84143,0,0,0,0, 40018, 40017,  0.00, 34.00,  0.00, -0.74,  0.00,  0.00,  0.00
141,84148,0,0,0,0, 40017, 40014,  0.00,  0.00,  0.00, -0.74,-12.00,  0.00,  0.00
142,84152,0,0,0,0, 40015, 40018,  0.00,-14.00,  0.00, -0.74,-30.00,  0.00,  0.00
143,84157,0,0,0,0, 40019, 40023,  0.00,  2.00,  0.00, -0.74, 48.00,  0.00,  0.00
144,84163,0,0,0,0, 40026, 40027,  0.00, 29.33,  0.00, -0.74, 70.00,  0.00,  0.00
145,84168,0,0,0,0, 40026, 40024,  0.00, 39.33,  0.00, -0.74,  0.00,  0.00,  0.00
146,84172,0,0,0,0, 40023, 40021,  0.00,  8.33,  0.00, -0.74,-45.00,  0.00,  0.00
147,84177,0,0,0,0, 40021, 40020,  0.00,-23.00,  0.00, -0.74,-24.00,  0.00,  0.00
148,84181,0,0,0,0, 40021, 40023,  0.00,-23.00,  0.00, -0.74,  0.00,  0.00,  0.00
149,84186,0,0,0,0, 40025, 40028,  0.00,  8.00,  0.00, -0.74, 48.00,  0.00,  0.00
150,84190,0,0,0,0, 40031, 40033,  0.00, 46.00,  0.00, -0.74, 90.00,  0.00,  0.00
151,84195,0,0,0,0, 40034, 40034,  0.00, 58.00,  0.00, -0.74, 36.00,  0.00,  0.00
