#col_headings Tim Alt DB LPDB FP 
726.000000 16480.000000 0.000000 -40.863071 -0.923125 
735.000000 16480.000000 0.000000 -39.330708 -0.923125 
741.000000 16480.000000 0.000000 -38.347439 -0.923125 
750.000000 16480.000000 0.000000 -36.909409 -0.923125 
756.000000 16480.000000 0.000000 -35.986671 -0.923125 
765.000000 16480.000000 0.000000 -34.637173 -0.923125 
771.000000 16480.000000 0.000000 -33.771244 -0.923125 
780.000000 16480.000000 0.000000 -32.504822 -0.923125 
786.000000 16480.000000 0.000000 -31.692202 -0.923125 
795.000000 16480.000000 0.000000 -30.503744 -0.923125 
801.000000 16480.000000 0.000000 -29.741150 -0.923125 
810.000000 16480.000000 0.000000 -28.625856 -0.923125 
816.000000 16480.000000 0.000000 -27.910210 -0.923125 
825.000000 16480.000000 0.000000 -26.863577 -0.923125 
831.000000 16480.000000 0.000000 -26.191988 -0.923125 
840.000000 16480.000000 0.000000 -25.209789 -0.923125 
846.000000 16480.000000 0.000000 -24.579544 -0.923125 
855.000000 16480.000000 0.000000 -23.657810 -0.876969 
861.000000 16480.000000 0.000000 -23.066364 -0.807734 
870.000000 16480.000000 0.000000 -22.201376 -0.761578 
876.000000 16480.000000 0.000000 -21.646341 -0.692344 
885.000000 16480.000000 0.000000 -20.834604 -0.646187 
891.000000 16480.000000 0.000000 -20.313740 -0.576953 
900.000000 16480.000000 0.000000 -19.551975 -0.530797 
906.000000 16480.000000 0.000000 -19.063175 -0.461562 
915.000000 16480.000000 0.000000 -18.348307 -0.415406 
921.000000 16460.000000 -200.000000 -22.889599 -0.346172 
930.000000 16430.000000 -200.000000 -29.531239 -0.300016 
936.000000 16410.000000 -200.000000 -33.792957 -0.300016 
945.000000 16380.000000 -200.000000 -40.025723 -0.352500 
951.000000 16360.000000 -200.000000 -44.025078 -0.387500 
960.000000 16330.000000 -200.000000 -49.874138 -0.440000 
966.000000 16310.000000 -200.000000 -53.627285 -0.475000 
975.000000 16280.000000 -200.000000 -59.116261 -0.527500 
981.000000 16260.000000 -200.000000 -62.638355 -0.562500 
