36 74.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
37 76.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
38 78.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
39 80.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
40 82.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
41 84.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
42 86.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
43 88.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
44 90.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
45 92.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
46 94.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
47 96.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
48 98.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
49 100.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
50 102.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
51 104.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
52 106.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
53 108.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
54 110.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
55 112.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
56 114.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
57 116.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
58 118.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
59 120.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
60 122.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
61 124.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
62 126.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
63 128.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
64 130.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
65 132.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
66 134.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
67 136.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
68 138.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
69 140.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
70 142.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
71 144.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
72 146.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
73 148.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
74 150.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
75 152.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
76 154.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
77 156.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
78 158.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
79 160.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
80 162.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
81 164.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
82 166.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
83 168.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
84 170.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
85 172.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
86 174.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
87 176.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
88 178.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
89 180.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro 0.000000 cr_val 0.000000 flight_phase 0.000000
90 182.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -0.333333 flight_phase -0.016667
91 184.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -0.666667 flight_phase -0.033333
92 186.000000 flight_mode 0 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.050000
93 188.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.066667
updating hold_descent_flight_phase 0.000000 to flight_phase -0.066667 min_flight_phase_reached êàùpÒº0 
94 190.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.083333
updating hold_descent_flight_phase -0.066667 to flight_phase -0.083333 min_flight_phase_reached 0 
95 192.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.100000
updating hold_descent_flight_phase -0.083333 to flight_phase -0.100000 min_flight_phase_reached 0 
96 194.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.116667
updating hold_descent_flight_phase -0.100000 to flight_phase -0.116667 min_flight_phase_reached 0 
97 196.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.133333
updating hold_descent_flight_phase -0.116667 to flight_phase -0.133333 min_flight_phase_reached 0 
98 198.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.150000
updating hold_descent_flight_phase -0.133333 to flight_phase -0.150000 min_flight_phase_reached 0 
99 200.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.166667
updating hold_descent_flight_phase -0.150000 to flight_phase -0.166667 min_flight_phase_reached 0 
100 202.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.183333
updating hold_descent_flight_phase -0.166667 to flight_phase -0.183333 min_flight_phase_reached 0 
101 204.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.200000
updating hold_descent_flight_phase -0.183333 to flight_phase -0.200000 min_flight_phase_reached 0 
102 206.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.216667
updating hold_descent_flight_phase -0.200000 to flight_phase -0.216667 min_flight_phase_reached 0 
103 208.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.233333
updating hold_descent_flight_phase -0.216667 to flight_phase -0.233333 min_flight_phase_reached 0 
104 210.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.250000
updating hold_descent_flight_phase -0.233333 to flight_phase -0.250000 min_flight_phase_reached 0 
105 212.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.266667
updating hold_descent_flight_phase -0.250000 to flight_phase -0.266667 min_flight_phase_reached 0 
106 214.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.283333
updating hold_descent_flight_phase -0.266667 to flight_phase -0.283333 min_flight_phase_reached 0 
107 216.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.300000
updating hold_descent_flight_phase -0.283333 to flight_phase -0.300000 min_flight_phase_reached 0 
108 218.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.316667
updating hold_descent_flight_phase -0.300000 to flight_phase -0.316667 min_flight_phase_reached 0 
109 220.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.333333
updating hold_descent_flight_phase -0.316667 to flight_phase -0.333333 min_flight_phase_reached 0 
110 222.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.350000
updating hold_descent_flight_phase -0.333333 to flight_phase -0.350000 min_flight_phase_reached 0 
111 224.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.366667
updating hold_descent_flight_phase -0.350000 to flight_phase -0.366667 min_flight_phase_reached 0 
112 226.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.383333
updating hold_descent_flight_phase -0.366667 to flight_phase -0.383333 min_flight_phase_reached 0 
113 228.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.400000
updating hold_descent_flight_phase -0.383333 to flight_phase -0.400000 min_flight_phase_reached 0 
114 230.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.416667
updating hold_descent_flight_phase -0.400000 to flight_phase -0.416667 min_flight_phase_reached 0 
115 232.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.433333
updating hold_descent_flight_phase -0.416667 to flight_phase -0.433333 min_flight_phase_reached 0 
116 234.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.450000
updating hold_descent_flight_phase -0.433333 to flight_phase -0.450000 min_flight_phase_reached 0 
117 236.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.466667
updating hold_descent_flight_phase -0.450000 to flight_phase -0.466667 min_flight_phase_reached 0 
118 238.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.483333
updating hold_descent_flight_phase -0.466667 to flight_phase -0.483333 min_flight_phase_reached 0 
119 240.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.500000
updating hold_descent_flight_phase -0.483333 to flight_phase -0.500000 min_flight_phase_reached 0 
120 242.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.516667
updating hold_descent_flight_phase -0.500000 to flight_phase -0.516667 min_flight_phase_reached 0 
121 244.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.533333
updating hold_descent_flight_phase -0.516667 to flight_phase -0.533333 min_flight_phase_reached 0 
122 246.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.550000
updating hold_descent_flight_phase -0.533333 to flight_phase -0.550000 min_flight_phase_reached 0 
123 248.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.566667
updating hold_descent_flight_phase -0.550000 to flight_phase -0.566667 min_flight_phase_reached 0 
124 250.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.583333
updating hold_descent_flight_phase -0.566667 to flight_phase -0.583333 min_flight_phase_reached 0 
125 252.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.600000
updating hold_descent_flight_phase -0.583333 to flight_phase -0.600000 min_flight_phase_reached 0 
126 254.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.616667
updating hold_descent_flight_phase -0.600000 to flight_phase -0.616667 min_flight_phase_reached 0 
127 256.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.633333
updating hold_descent_flight_phase -0.616667 to flight_phase -0.633333 min_flight_phase_reached 0 
128 258.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.650000
updating hold_descent_flight_phase -0.633333 to flight_phase -0.650000 min_flight_phase_reached 0 
129 260.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.666667
updating hold_descent_flight_phase -0.650000 to flight_phase -0.666667 min_flight_phase_reached 0 
